id,date,city,temp_c,humidity,precipitation_mm,wind_speed_kmh,condition
1489,2025-05-11,Metro City,18.9,54.6,8.3,19.4,Rain
1490,2025-05-11,Green Valley,20.9,48.7,0.0,17.0,Partly Cloudy
1491,2025-05-11,Harbor Town,17.8,34.7,0.0,22.4,Sunny
1492,2025-05-12,Metro City,20.3,31.5,0.0,4.6,Sunny
1493,2025-05-12,Green Valley,28.0,36.8,0.0,29.2,Partly Cloudy
1494,2025-05-12,Harbor Town,23.2,45.9,0.0,14.4,Cloudy
1495,2025-05-13,Metro City,24.3,41.4,0.0,11.1,Sunny
1496,2025-05-13,Green Valley,26.4,44.2,3.5,22.4,Rain
1497,2025-05-13,Harbor Town,16.3,65.6,0.0,31.4,Sunny
1498,2025-05-14,Metro City,25.2,53.4,0.0,28.0,Sunny
1499,2025-05-14,Green Valley,25.2,49.0,0.0,19.4,Cloudy
1500,2025-05-14,Harbor Town,21.2,53.7,1.3,12.3,Sunny
1501,2025-05-15,Metro City,20.4,37.2,0.0,7.1,Partly Cloudy
1502,2025-05-15,Green Valley,25.7,50.4,0.0,29.5,Sunny
1503,2025-05-15,Harbor Town,21.2,33.8,0.0,26.4,Cloudy
1504,2025-05-16,Metro City,21.1,45.6,0.0,5.2,Sunny
1505,2025-05-16,Green Valley,20.7,42.6,0.0,4.8,Cloudy
1506,2025-05-16,Harbor Town,20.4,48.6,4.4,12.2,Rain
1507,2025-05-17,Metro City,21.7,46.8,0.0,16.0,Sunny
1508,2025-05-17,Green Valley,24.9,56.8,0.5,12.0,Sunny
1509,2025-05-17,Harbor Town,16.8,61.5,0.0,27.3,Cloudy
1510,2025-05-18,Metro City,23.8,37.1,0.0,18.4,Sunny
1511,2025-05-18,Green Valley,27.1,44.2,0.0,10.0,Partly Cloudy
1512,2025-05-18,Harbor Town,27.6,58.0,2.6,8.0,Rain
1513,2025-05-19,Metro City,25.2,41.1,0.0,21.4,Sunny
1514,2025-05-19,Green Valley,29.5,21.8,0.0,14.3,Sunny
1515,2025-05-19,Harbor Town,20.1,27.1,0.2,11.9,Sunny
1516,2025-05-20,Metro City,25.2,23.7,2.4,21.5,Rain
1517,2025-05-20,Green Valley,22.2,43.0,3.6,16.9,Rain
1518,2025-05-20,Harbor Town,16.0,56.3,0.5,18.6,Cloudy
1519,2025-05-21,Metro City,27.7,48.2,0.0,8.6,Cloudy
1520,2025-05-21,Green Valley,25.3,33.7,1.3,14.9,Partly Cloudy
1521,2025-05-21,Harbor Town,24.0,35.9,0.0,22.2,Sunny
1522,2025-05-22,Metro City,24.9,64.5,0.0,5.8,Sunny
1523,2025-05-22,Green Valley,23.8,41.4,0.0,3.1,Sunny
1524,2025-05-22,Harbor Town,22.9,40.0,2.1,14.2,Rain
1525,2025-05-23,Metro City,29.6,37.3,0.0,14.2,Sunny
1526,2025-05-23,Green Valley,29.6,33.9,0.0,10.1,Sunny
1527,2025-05-23,Harbor Town,20.5,46.5,0.4,20.5,Cloudy
1528,2025-05-24,Metro City,25.5,37.5,0.0,26.6,Cloudy
1529,2025-05-24,Green Valley,24.8,28.3,0.0,12.2,Partly Cloudy
1530,2025-05-24,Harbor Town,25.7,44.9,0.0,27.0,Sunny
1531,2025-05-25,Metro City,25.4,54.5,0.4,1.3,Partly Cloudy
1532,2025-05-25,Green Valley,22.7,37.0,0.2,2.3,Partly Cloudy
1533,2025-05-25,Harbor Town,20.4,42.7,0.0,13.1,Cloudy
1534,2025-05-26,Metro City,21.8,40.7,0.0,25.8,Cloudy
1535,2025-05-26,Green Valley,26.5,44.7,4.2,13.7,Rain
1536,2025-05-26,Harbor Town,22.9,44.0,0.0,27.8,Sunny
1537,2025-05-27,Metro City,27.2,43.5,0.0,14.7,Sunny
1538,2025-05-27,Green Valley,23.3,50.2,0.2,15.1,Partly Cloudy
1539,2025-05-27,Harbor Town,23.1,47.8,0.0,15.3,Cloudy
1540,2025-05-28,Metro City,24.0,60.5,6.1,20.4,Rain
1541,2025-05-28,Green Valley,28.4,55.9,1.0,12.2,Sunny
1542,2025-05-28,Harbor Town,22.0,44.7,0.0,9.0,Sunny
1543,2025-05-29,Metro City,27.1,50.2,0.0,4.5,Sunny
1544,2025-05-29,Green Valley,27.1,53.3,0.0,31.5,Cloudy
1545,2025-05-29,Harbor Town,18.8,53.9,0.0,2.8,Partly Cloudy
1546,2025-05-30,Metro City,24.0,59.8,0.9,12.4,Sunny
1547,2025-05-30,Green Valley,28.2,44.9,0.0,14.7,Cloudy
1548,2025-05-30,Harbor Town,22.9,49.3,0.0,16.7,Sunny
1549,2025-05-31,Metro City,27.4,40.9,0.2,18.6,Partly Cloudy
1550,2025-05-31,Green Valley,23.0,47.1,0.0,2.6,Partly Cloudy
1551,2025-05-31,Harbor Town,19.1,50.1,4.2,8.7,Rain
1552,2025-06-01,Metro City,30.8,35.9,0.0,13.4,Sunny
1553,2025-06-01,Green Valley,25.2,68.9,0.0,11.1,Partly Cloudy
1554,2025-06-01,Harbor Town,19.7,45.3,1.5,15.7,Partly Cloudy
1555,2025-06-02,Metro City,24.2,46.5,0.0,16.5,Partly Cloudy
1556,2025-06-02,Green Valley,25.3,40.2,0.0,16.0,Sunny
1557,2025-06-02,Harbor Town,23.3,41.5,0.0,22.8,Sunny
1558,2025-06-03,Metro City,29.3,50.0,0.0,15.1,Sunny
1559,2025-06-03,Green Valley,28.1,38.0,0.0,19.7,Sunny
1560,2025-06-03,Harbor Town,18.8,42.6,0.0,22.3,Partly Cloudy
1561,2025-06-04,Metro City,25.4,47.6,0.0,2.3,Partly Cloudy
1562,2025-06-04,Green Valley,29.6,31.5,0.0,10.4,Partly Cloudy
1563,2025-06-04,Harbor Town,21.4,59.3,0.0,15.2,Sunny
1564,2025-06-05,Metro City,27.3,57.0,1.8,5.4,Partly Cloudy
1565,2025-06-05,Green Valley,25.7,63.6,0.0,20.2,Cloudy
1566,2025-06-05,Harbor Town,18.7,45.6,0.0,20.7,Sunny
1567,2025-06-06,Metro City,25.8,79.2,0.0,3.7,Partly Cloudy
1568,2025-06-06,Green Valley,29.0,67.1,0.0,22.9,Partly Cloudy
1569,2025-06-06,Harbor Town,18.3,34.2,0.0,27.3,Sunny
1570,2025-06-07,Metro City,25.5,47.3,0.0,24.8,Sunny
1571,2025-06-07,Green Valley,32.8,53.8,0.0,16.6,Sunny
1572,2025-06-07,Harbor Town,22.0,43.6,0.0,11.1,Partly Cloudy
1573,2025-06-08,Metro City,29.6,51.9,0.0,2.0,Sunny
1574,2025-06-08,Green Valley,25.3,34.9,1.4,12.8,Partly Cloudy
1575,2025-06-08,Harbor Town,22.6,61.5,0.0,16.3,Partly Cloudy
1576,2025-06-09,Metro City,25.8,64.9,0.2,26.5,Sunny
1577,2025-06-09,Green Valley,31.9,54.6,0.0,11.1,Cloudy
1578,2025-06-09,Harbor Town,18.6,50.2,1.5,13.3,Partly Cloudy
1579,2025-06-10,Metro City,25.7,58.4,0.0,1.0,Partly Cloudy
1580,2025-06-10,Green Valley,30.5,54.8,0.0,12.7,Sunny
1581,2025-06-10,Harbor Town,21.2,51.1,0.0,2.7,Sunny
1582,2025-06-11,Metro City,24.7,40.6,3.7,23.8,Rain
1583,2025-06-11,Green Valley,29.2,48.9,0.0,10.0,Sunny
1584,2025-06-11,Harbor Town,19.8,59.6,0.0,4.3,Sunny
1585,2025-06-12,Metro City,25.5,50.3,0.0,21.9,Sunny
1586,2025-06-12,Green Valley,30.7,52.3,0.0,8.2,Cloudy
1587,2025-06-12,Harbor Town,24.1,52.6,0.0,29.1,Cloudy
1588,2025-06-13,Metro City,22.9,54.7,0.0,13.4,Sunny
1589,2025-06-13,Green Valley,25.8,71.4,0.0,15.5,Partly Cloudy
1590,2025-06-13,Harbor Town,24.1,29.9,0.0,17.2,Partly Cloudy
1591,2025-06-14,Metro City,23.7,63.9,0.0,7.7,Cloudy
1592,2025-06-14,Green Valley,21.6,51.0,0.0,13.0,Sunny
1593,2025-06-14,Harbor Town,21.5,49.0,2.1,26.5,Rain
1594,2025-06-15,Metro City,27.3,55.9,0.0,26.6,Sunny
1595,2025-06-15,Green Valley,25.9,41.6,0.0,18.1,Sunny
1596,2025-06-15,Harbor Town,25.1,51.5,0.0,4.6,Cloudy
1597,2025-06-16,Metro City,26.8,51.5,0.0,20.2,Partly Cloudy
1598,2025-06-16,Green Valley,28.0,59.5,2.0,12.5,Rain
1599,2025-06-16,Harbor Town,19.4,50.6,0.0,7.7,Cloudy
1600,2025-06-17,Metro City,25.8,67.7,0.0,22.5,Cloudy
1601,2025-06-17,Green Valley,23.2,55.0,0.1,18.7,Sunny
1602,2025-06-17,Harbor Town,23.5,75.6,1.9,14.1,Partly Cloudy
1603,2025-06-18,Metro City,30.2,62.0,3.5,17.5,Rain
1604,2025-06-18,Green Valley,30.1,48.1,0.0,11.8,Cloudy
1605,2025-06-18,Harbor Town,22.1,52.2,0.0,22.5,Cloudy
1606,2025-06-19,Metro City,25.6,56.2,0.0,16.1,Cloudy
1607,2025-06-19,Green Valley,27.7,39.6,0.0,8.3,Sunny
1608,2025-06-19,Harbor Town,17.5,48.2,0.0,2.1,Sunny
1609,2025-06-20,Metro City,29.1,61.1,0.0,21.1,Sunny
1610,2025-06-20,Green Valley,29.0,56.4,0.0,21.0,Cloudy
1611,2025-06-20,Harbor Town,18.4,63.9,0.0,7.4,Partly Cloudy
1612,2025-06-21,Metro City,25.4,50.6,0.7,13.3,Sunny
1613,2025-06-21,Green Valley,26.0,53.9,0.0,9.1,Sunny
1614,2025-06-21,Harbor Town,23.4,80.2,0.0,12.0,Partly Cloudy
1615,2025-06-22,Metro City,24.0,50.2,0.0,27.3,Partly Cloudy
1616,2025-06-22,Green Valley,25.2,55.1,0.0,13.7,Sunny
1617,2025-06-22,Harbor Town,25.4,62.6,0.0,17.7,Sunny
1618,2025-06-23,Metro City,27.6,62.5,0.0,15.1,Partly Cloudy
1619,2025-06-23,Green Valley,28.7,54.6,0.0,12.6,Sunny
1620,2025-06-23,Harbor Town,19.1,48.7,0.0,13.3,Sunny
1621,2025-06-24,Metro City,28.8,40.5,2.6,12.3,Rain
1622,2025-06-24,Green Valley,26.9,26.4,0.0,19.0,Cloudy
1623,2025-06-24,Harbor Town,21.0,32.6,0.0,7.0,Cloudy
1624,2025-06-25,Metro City,27.5,42.6,0.0,10.3,Sunny
1625,2025-06-25,Green Valley,28.7,68.9,0.0,30.0,Sunny
1626,2025-06-25,Harbor Town,22.0,61.4,0.0,16.3,Sunny
1627,2025-06-26,Metro City,29.0,73.8,0.0,1.0,Sunny
1628,2025-06-26,Green Valley,25.4,54.4,0.1,8.6,Cloudy
1629,2025-06-26,Harbor Town,22.5,58.8,0.0,15.8,Sunny
1630,2025-06-27,Metro City,26.1,70.0,0.0,16.9,Sunny
1631,2025-06-27,Green Valley,22.6,80.6,0.0,14.5,Sunny
1632,2025-06-27,Harbor Town,18.5,47.1,0.0,0.0,Cloudy
1633,2025-06-28,Metro City,26.2,55.3,0.0,14.8,Sunny
1634,2025-06-28,Green Valley,28.9,66.4,2.4,25.0,Rain
1635,2025-06-28,Harbor Town,24.1,47.9,0.5,8.9,Partly Cloudy
1636,2025-06-29,Metro City,23.8,55.7,0.0,14.1,Cloudy
1637,2025-06-29,Green Valley,24.7,66.9,0.0,11.2,Partly Cloudy
1638,2025-06-29,Harbor Town,21.0,58.4,3.0,22.8,Rain
1639,2025-06-30,Metro City,27.1,48.8,0.0,6.6,Cloudy
1640,2025-06-30,Green Valley,33.3,55.7,0.0,14.4,Sunny
1641,2025-06-30,Harbor Town,24.3,50.0,0.0,10.1,Sunny
1642,2025-07-01,Metro City,29.5,45.1,5.3,8.7,Rain
1643,2025-07-01,Green Valley,24.6,48.5,0.0,5.8,Partly Cloudy
1644,2025-07-01,Harbor Town,21.1,49.0,0.0,22.0,Partly Cloudy
1645,2025-07-02,Metro City,31.1,41.1,0.0,16.6,Sunny
1646,2025-07-02,Green Valley,29.0,66.2,0.0,15.6,Sunny
1647,2025-07-02,Harbor Town,20.4,51.7,0.0,23.0,Cloudy
1648,2025-07-03,Metro City,27.0,59.6,0.0,26.0,Sunny
1649,2025-07-03,Green Valley,24.8,56.0,0.0,15.2,Partly Cloudy
1650,2025-07-03,Harbor Town,20.4,55.2,0.5,31.1,Cloudy
1651,2025-07-04,Metro City,21.8,51.1,1.9,14.4,Sunny
1652,2025-07-04,Green Valley,27.7,59.2,0.0,8.6,Partly Cloudy
1653,2025-07-04,Harbor Town,24.2,45.9,0.0,7.5,Sunny
1654,2025-07-05,Metro City,19.2,67.2,3.7,10.1,Rain
1655,2025-07-05,Green Valley,26.9,63.5,0.0,33.4,Sunny
1656,2025-07-05,Harbor Town,25.5,47.1,1.0,9.9,Sunny
1657,2025-07-06,Metro City,26.3,65.5,0.0,22.8,Partly Cloudy
1658,2025-07-06,Green Valley,23.5,65.2,2.8,27.8,Rain
1659,2025-07-06,Harbor Town,27.3,71.8,2.4,19.7,Rain
1660,2025-07-07,Metro City,25.5,48.0,0.0,16.1,Cloudy
1661,2025-07-07,Green Valley,28.6,64.9,0.0,14.8,Sunny
1662,2025-07-07,Harbor Town,22.7,57.6,5.7,4.5,Rain
1663,2025-07-08,Metro City,29.1,64.9,0.7,0.7,Cloudy
1664,2025-07-08,Green Valley,23.9,48.0,0.0,21.4,Partly Cloudy
1665,2025-07-08,Harbor Town,20.6,55.9,0.6,16.1,Cloudy
1666,2025-07-09,Metro City,24.0,75.7,0.0,12.4,Partly Cloudy
1667,2025-07-09,Green Valley,27.6,55.1,0.0,23.1,Partly Cloudy
1668,2025-07-09,Harbor Town,26.4,62.3,0.0,22.9,Sunny
1669,2025-07-10,Metro City,27.0,82.0,0.3,31.1,Sunny
1670,2025-07-10,Green Valley,23.5,69.9,1.1,20.4,Sunny
1671,2025-07-10,Harbor Town,25.2,76.4,0.0,10.3,Partly Cloudy
1672,2025-07-11,Metro City,28.8,53.1,0.5,13.1,Sunny
1673,2025-07-11,Green Valley,28.4,64.3,0.0,30.6,Sunny
1674,2025-07-11,Harbor Town,20.0,62.9,0.1,24.9,Sunny
1675,2025-07-12,Metro City,24.0,61.7,5.4,2.7,Rain
1676,2025-07-12,Green Valley,24.0,63.9,2.0,4.7,Rain
1677,2025-07-12,Harbor Town,23.7,59.2,0.0,24.5,Sunny
1678,2025-07-13,Metro City,18.8,63.5,2.5,24.0,Rain
1679,2025-07-13,Green Valley,29.6,76.9,0.0,25.4,Partly Cloudy
1680,2025-07-13,Harbor Town,21.7,60.1,0.2,19.4,Sunny
1681,2025-07-14,Metro City,25.1,60.4,0.0,24.2,Sunny
1682,2025-07-14,Green Valley,28.1,49.9,1.1,3.3,Sunny
1683,2025-07-14,Harbor Town,21.2,50.7,0.0,26.2,Sunny
1684,2025-07-15,Metro City,29.7,64.7,0.0,12.2,Sunny
1685,2025-07-15,Green Valley,27.0,58.6,0.5,0.0,Sunny
1686,2025-07-15,Harbor Town,21.2,70.6,1.8,10.4,Sunny
1687,2025-07-16,Metro City,27.8,61.7,3.8,20.2,Rain
1688,2025-07-16,Green Valley,26.6,57.5,0.6,11.5,Sunny
1689,2025-07-16,Harbor Town,22.7,66.7,0.0,12.2,Cloudy
1690,2025-07-17,Metro City,25.9,80.7,0.0,13.7,Sunny
1691,2025-07-17,Green Valley,28.5,57.1,0.0,20.5,Sunny
1692,2025-07-17,Harbor Town,20.9,77.5,0.0,12.3,Sunny
1693,2025-07-18,Metro City,22.7,70.1,0.0,17.1,Partly Cloudy
1694,2025-07-18,Green Valley,27.0,82.0,0.0,11.0,Partly Cloudy
1695,2025-07-18,Harbor Town,20.4,73.8,0.0,11.0,Sunny
1696,2025-07-19,Metro City,24.0,52.3,0.1,11.5,Sunny
1697,2025-07-19,Green Valley,28.8,65.2,0.0,27.9,Sunny
1698,2025-07-19,Harbor Town,20.5,67.6,0.0,7.2,Sunny
1699,2025-07-20,Metro City,24.2,73.5,0.0,18.3,Partly Cloudy
1700,2025-07-20,Green Valley,26.0,51.6,0.0,15.5,Sunny
1701,2025-07-20,Harbor Town,20.9,61.7,0.0,7.7,Sunny
1702,2025-07-21,Metro City,22.5,61.5,10.7,7.8,Storm
1703,2025-07-21,Green Valley,24.0,70.2,0.0,10.7,Partly Cloudy
1704,2025-07-21,Harbor Town,23.4,78.4,4.0,19.9,Rain
1705,2025-07-22,Metro City,26.2,61.2,0.0,19.2,Sunny
1706,2025-07-22,Green Valley,26.4,66.9,0.0,21.3,Cloudy
1707,2025-07-22,Harbor Town,22.1,80.0,0.2,7.0,Cloudy
1708,2025-07-23,Metro City,29.3,73.7,0.0,0.2,Partly Cloudy
1709,2025-07-23,Green Valley,28.7,61.8,0.0,18.6,Partly Cloudy
1710,2025-07-23,Harbor Town,17.4,62.9,1.7,16.0,Sunny
1711,2025-07-24,Metro City,27.4,68.3,0.0,34.0,Cloudy
1712,2025-07-24,Green Valley,21.7,43.1,0.0,1.8,Cloudy
1713,2025-07-24,Harbor Town,20.9,70.5,1.7,0.0,Sunny
1714,2025-07-25,Metro City,24.4,72.4,0.0,20.8,Partly Cloudy
1715,2025-07-25,Green Valley,24.6,56.2,0.0,25.8,Partly Cloudy
1716,2025-07-25,Harbor Town,18.6,61.7,0.0,16.1,Cloudy
1717,2025-07-26,Metro City,22.8,71.3,0.0,16.3,Partly Cloudy
1718,2025-07-26,Green Valley,25.5,62.4,0.0,19.6,Cloudy
1719,2025-07-26,Harbor Town,20.4,78.9,4.7,14.7,Rain
1720,2025-07-27,Metro City,25.8,60.2,2.0,12.9,Rain
1721,2025-07-27,Green Valley,28.2,67.5,0.0,18.6,Cloudy
1722,2025-07-27,Harbor Town,20.4,65.1,0.0,23.4,Sunny
1723,2025-07-28,Metro City,25.9,76.2,0.0,12.2,Partly Cloudy
1724,2025-07-28,Green Valley,29.0,58.5,0.0,25.2,Partly Cloudy
1725,2025-07-28,Harbor Town,17.1,69.7,0.0,31.3,Partly Cloudy
1726,2025-07-29,Metro City,29.2,71.2,0.0,29.1,Cloudy
1727,2025-07-29,Green Valley,27.4,69.8,0.0,31.3,Sunny
1728,2025-07-29,Harbor Town,24.5,75.7,2.8,13.5,Rain
1729,2025-07-30,Metro City,26.9,79.9,3.9,25.2,Rain
1730,2025-07-30,Green Valley,25.6,70.5,0.7,17.6,Cloudy
1731,2025-07-30,Harbor Town,18.4,76.6,0.0,15.0,Sunny
1732,2025-07-31,Metro City,25.0,67.5,0.0,17.7,Partly Cloudy
1733,2025-07-31,Green Valley,21.8,58.4,0.7,18.0,Sunny
1734,2025-07-31,Harbor Town,21.8,71.4,0.0,23.9,Sunny
1735,2025-08-01,Metro City,22.5,62.0,2.3,22.9,Rain
1736,2025-08-01,Green Valley,28.4,62.0,1.5,14.2,Partly Cloudy
1737,2025-08-01,Harbor Town,13.8,58.9,0.0,23.2,Sunny
1738,2025-08-02,Metro City,20.2,58.0,0.0,3.4,Partly Cloudy
1739,2025-08-02,Green Valley,19.3,69.6,0.0,22.5,Partly Cloudy
1740,2025-08-02,Harbor Town,18.8,78.8,0.0,26.2,Sunny
1741,2025-08-03,Metro City,23.2,75.8,3.5,17.2,Rain
1742,2025-08-03,Green Valley,24.8,64.1,0.5,16.5,Partly Cloudy
1743,2025-08-03,Harbor Town,15.8,59.0,0.0,23.9,Partly Cloudy
1744,2025-08-04,Metro City,24.2,75.6,0.0,14.3,Sunny
1745,2025-08-04,Green Valley,22.9,79.9,0.0,11.0,Sunny
1746,2025-08-04,Harbor Town,22.0,51.0,0.0,12.3,Sunny
1747,2025-08-05,Metro City,24.5,81.8,0.0,20.0,Cloudy
1748,2025-08-05,Green Valley,22.5,68.7,0.0,18.6,Sunny
1749,2025-08-05,Harbor Town,18.6,61.9,0.0,0.0,Sunny
1750,2025-08-06,Metro City,23.3,80.0,1.4,21.2,Sunny
1751,2025-08-06,Green Valley,26.6,71.7,1.1,2.5,Cloudy
1752,2025-08-06,Harbor Town,18.8,82.7,0.0,19.8,Cloudy
1753,2025-08-07,Metro City,21.7,71.7,0.5,25.6,Sunny
1754,2025-08-07,Green Valley,25.5,63.4,0.0,11.0,Sunny
1755,2025-08-07,Harbor Town,23.9,68.5,0.0,12.2,Sunny
1756,2025-08-08,Metro City,22.5,69.5,0.0,15.1,Sunny
1757,2025-08-08,Green Valley,18.4,79.6,0.3,16.5,Sunny
1758,2025-08-08,Harbor Town,15.4,83.3,0.0,12.9,Partly Cloudy
1759,2025-08-09,Metro City,24.1,69.7,6.8,16.7,Rain
1760,2025-08-09,Green Valley,28.3,84.4,0.0,14.4,Sunny
1761,2025-08-09,Harbor Town,20.4,68.7,0.0,7.1,Sunny
1762,2025-08-10,Metro City,24.6,61.5,0.0,6.3,Sunny
1763,2025-08-10,Green Valley,27.4,74.8,0.0,20.4,Partly Cloudy
1764,2025-08-10,Harbor Town,15.2,74.3,0.0,22.5,Sunny
1765,2025-08-11,Metro City,25.5,67.6,0.0,28.5,Partly Cloudy
1766,2025-08-11,Green Valley,20.7,70.4,0.0,18.1,Cloudy
1767,2025-08-11,Harbor Town,16.7,83.2,0.0,21.7,Partly Cloudy
1768,2025-08-12,Metro City,24.7,48.1,0.0,14.0,Partly Cloudy
1769,2025-08-12,Green Valley,19.0,49.3,0.0,25.4,Sunny
1770,2025-08-12,Harbor Town,16.4,75.9,0.0,15.9,Sunny
1771,2025-08-13,Metro City,25.5,80.1,0.0,13.5,Sunny
1772,2025-08-13,Green Valley,21.6,71.1,0.0,12.3,Cloudy
1773,2025-08-13,Harbor Town,19.1,72.9,0.0,17.0,Cloudy
1774,2025-08-14,Metro City,18.4,88.5,0.0,3.7,Fog
1775,2025-08-14,Green Valley,23.8,49.3,1.5,0.0,Sunny
1776,2025-08-14,Harbor Town,18.8,73.9,0.0,8.0,Cloudy
1777,2025-08-15,Metro City,21.4,67.0,0.0,22.0,Sunny
1778,2025-08-15,Green Valley,24.3,56.8,6.1,10.2,Rain
1779,2025-08-15,Harbor Town,19.8,66.7,0.0,28.6,Partly Cloudy
1780,2025-08-16,Metro City,19.8,75.5,0.0,5.9,Sunny
1781,2025-08-16,Green Valley,18.2,84.5,10.0,26.4,Storm
1782,2025-08-16,Harbor Town,13.6,77.9,0.0,15.2,Sunny
1783,2025-08-17,Metro City,17.5,77.3,3.5,17.3,Rain
1784,2025-08-17,Green Valley,22.5,64.2,0.0,0.0,Cloudy
1785,2025-08-17,Harbor Town,15.8,75.9,1.2,19.4,Partly Cloudy
1786,2025-08-18,Metro City,25.2,68.8,0.0,10.8,Partly Cloudy
1787,2025-08-18,Green Valley,18.0,64.8,0.0,20.9,Sunny
1788,2025-08-18,Harbor Town,14.1,63.6,0.5,0.0,Partly Cloudy
1789,2025-08-19,Metro City,19.6,74.0,0.7,21.3,Partly Cloudy
1790,2025-08-19,Green Valley,25.1,74.5,0.0,9.4,Cloudy
1791,2025-08-19,Harbor Town,14.9,77.0,0.6,12.1,Partly Cloudy
1792,2025-08-20,Metro City,22.4,68.8,0.0,1.5,Partly Cloudy
1793,2025-08-20,Green Valley,24.1,64.3,0.0,27.5,Sunny
1794,2025-08-20,Harbor Town,19.0,80.0,0.0,15.0,Sunny
1795,2025-08-21,Metro City,22.0,71.1,0.0,12.8,Sunny
1796,2025-08-21,Green Valley,20.0,56.2,0.0,34.7,Partly Cloudy
1797,2025-08-21,Harbor Town,17.0,76.0,3.8,13.0,Rain
1798,2025-08-22,Metro City,12.1,79.8,0.9,22.6,Sunny
1799,2025-08-22,Green Valley,24.4,78.8,0.7,25.0,Cloudy
1800,2025-08-22,Harbor Town,14.8,71.9,0.4,1.4,Sunny
1801,2025-08-23,Metro City,17.7,64.5,0.0,7.1,Cloudy
1802,2025-08-23,Green Valley,28.2,70.2,2.3,4.7,Rain
1803,2025-08-23,Harbor Town,14.1,52.2,0.0,34.8,Cloudy
1804,2025-08-24,Metro City,19.4,87.6,0.0,19.2,Cloudy
1805,2025-08-24,Green Valley,27.4,66.7,0.0,5.4,Sunny
1806,2025-08-24,Harbor Town,20.0,85.4,0.0,17.3,Fog
1807,2025-08-25,Metro City,19.1,75.3,2.9,21.6,Rain
1808,2025-08-25,Green Valley,17.7,62.4,0.0,6.4,Sunny
1809,2025-08-25,Harbor Town,19.7,74.0,0.0,16.2,Sunny
1810,2025-08-26,Metro City,11.5,76.7,0.0,17.0,Cloudy
1811,2025-08-26,Green Valley,20.1,65.5,0.0,10.5,Sunny
1812,2025-08-26,Harbor Town,16.3,74.3,0.0,6.6,Partly Cloudy
1813,2025-08-27,Metro City,19.5,78.1,0.0,11.4,Partly Cloudy
1814,2025-08-27,Green Valley,18.4,87.7,0.0,8.8,Cloudy
1815,2025-08-27,Harbor Town,22.1,62.1,0.0,7.3,Partly Cloudy
1816,2025-08-28,Metro City,18.1,54.5,0.0,17.1,Sunny
1817,2025-08-28,Green Valley,22.6,54.6,3.9,10.5,Rain
1818,2025-08-28,Harbor Town,25.1,78.1,0.0,20.2,Sunny
1819,2025-08-29,Metro City,12.1,67.9,0.0,8.4,Sunny
1820,2025-08-29,Green Valley,22.5,93.2,2.8,32.1,Rain
1821,2025-08-29,Harbor Town,13.4,66.8,0.0,15.9,Partly Cloudy
1822,2025-08-30,Metro City,15.6,66.5,0.0,15.0,Partly Cloudy
1823,2025-08-30,Green Valley,21.0,69.3,1.0,12.8,Sunny
1824,2025-08-30,Harbor Town,12.7,80.9,0.0,19.3,Sunny
1825,2025-08-31,Metro City,18.9,70.3,0.0,20.0,Sunny
1826,2025-08-31,Green Valley,25.6,56.7,0.0,16.1,Partly Cloudy
1827,2025-08-31,Harbor Town,16.7,69.0,0.0,21.6,Sunny
1828,2025-09-01,Metro City,18.4,73.1,2.8,10.0,Rain
1829,2025-09-01,Green Valley,15.6,50.9,0.0,22.6,Partly Cloudy
1830,2025-09-01,Harbor Town,19.7,67.6,0.0,15.0,Sunny
1831,2025-09-02,Metro City,21.2,58.9,0.0,10.6,Partly Cloudy
1832,2025-09-02,Green Valley,15.3,86.9,4.7,6.1,Rain
1833,2025-09-02,Harbor Town,15.7,63.3,4.2,10.5,Rain
1834,2025-09-03,Metro City,14.2,63.1,0.0,19.5,Partly Cloudy
1835,2025-09-03,Green Valley,23.3,84.4,0.0,13.5,Sunny
1836,2025-09-03,Harbor Town,16.0,65.1,0.0,27.4,Partly Cloudy
1837,2025-09-04,Metro City,15.4,96.2,0.0,14.5,Fog
1838,2025-09-04,Green Valley,23.7,84.9,5.6,11.5,Rain
1839,2025-09-04,Harbor Town,17.1,60.6,4.9,7.5,Rain
1840,2025-09-05,Metro City,15.6,72.5,1.1,25.0,Sunny
1841,2025-09-05,Green Valley,24.4,82.5,0.0,19.3,Cloudy
1842,2025-09-05,Harbor Town,13.5,84.3,0.0,22.3,Partly Cloudy
1843,2025-09-06,Metro City,13.8,69.8,0.5,20.9,Sunny
1844,2025-09-06,Green Valley,21.1,64.4,0.0,12.6,Partly Cloudy
1845,2025-09-06,Harbor Town,16.0,84.1,0.0,11.8,Partly Cloudy
1846,2025-09-07,Metro City,10.7,77.9,0.0,10.9,Partly Cloudy
1847,2025-09-07,Green Valley,17.4,80.9,0.0,21.1,Sunny
1848,2025-09-07,Harbor Town,17.7,74.2,0.0,0.0,Sunny
1849,2025-09-08,Metro City,21.9,68.1,0.0,14.2,Sunny
1850,2025-09-08,Green Valley,19.7,73.3,0.0,16.1,Partly Cloudy
1851,2025-09-08,Harbor Town,15.4,70.7,0.0,17.2,Partly Cloudy
1852,2025-09-09,Metro City,16.1,53.9,0.0,17.4,Partly Cloudy
1853,2025-09-09,Green Valley,17.1,73.1,2.1,10.1,Rain
1854,2025-09-09,Harbor Town,18.8,69.1,0.0,19.5,Cloudy
