id,date,store_id,product_id,quantity_on_hand,days_until_expiry,freshness_score
606,2025-12-02,2,130,6.7,327,0.9
607,2025-12-02,2,30,6.3,0,0.0
608,2025-12-02,2,47,22.8,7,1.0
609,2025-12-02,2,78,23.1,2,0.4
610,2025-12-02,2,29,20.7,2,0.29
611,2025-12-02,2,51,15.8,0,0.0
612,2025-12-02,2,82,9.9,0,0.0
613,2025-12-02,2,71,10.2,0,0.0
614,2025-12-02,2,67,6.6,3,1.0
615,2025-12-02,2,133,9.0,32,0.27
616,2025-12-02,2,46,34.9,1,0.14
617,2025-12-02,2,15,21.6,19,0.9
618,2025-12-02,2,123,7.4,172,0.96
619,2025-12-02,2,66,12.8,3,1.0
620,2025-12-02,2,23,15.2,20,0.67
621,2025-12-02,2,37,7.5,11,0.79
622,2025-12-02,2,144,6.2,3,0.6
623,2025-12-02,2,10,4.6,7,0.88
624,2025-12-02,2,13,6.1,7,1.0
625,2025-12-02,2,85,13.6,0,0.0
626,2025-12-02,2,122,8.4,217,0.59
627,2025-12-02,2,84,18.3,1,0.07
628,2025-12-02,2,91,10.5,307,0.84
629,2025-12-02,2,48,24.8,26,0.87
630,2025-12-02,2,87,4.9,1,0.1
631,2025-12-02,2,118,5.6,94,0.26
632,2025-12-02,2,110,6.0,158,0.22
633,2025-12-02,2,69,6.4,9,0.43
634,2025-12-02,2,121,3.9,40,0.22
635,2025-12-02,2,35,14.5,1,0.2
636,2025-12-02,2,36,15.6,3,0.43
637,2025-12-02,2,137,21.6,3,0.6
638,2025-12-02,2,41,2.7,21,0.7
639,2025-12-02,2,96,13.5,25,0.14
640,2025-12-02,2,25,25.2,5,0.71
641,2025-12-02,2,83,6.5,3,0.6
642,2025-12-02,2,126,21.5,26,0.22
643,2025-12-02,2,139,11.9,2,0.67
644,2025-12-02,2,134,9.7,7,0.5
645,2025-12-02,2,27,38.4,2,0.4
646,2025-12-02,2,21,27.9,7,0.7
647,2025-12-02,2,26,12.2,3,0.43
648,2025-12-02,2,86,4.5,1,0.2
649,2025-12-02,3,112,11.0,119,0.16
650,2025-12-02,3,105,3.1,370,0.51
651,2025-12-02,3,136,3.1,2,0.4
652,2025-12-02,3,59,0.6,2,0.67
653,2025-12-02,3,116,10.3,64,0.71
654,2025-12-02,3,82,9.9,3,1.0
655,2025-12-02,3,101,12.2,270,0.74
656,2025-12-02,3,148,1.8,3,0.3
657,2025-12-02,3,7,8.2,10,1.0
658,2025-12-02,3,26,11.5,0,0.0
659,2025-12-02,3,91,9.2,362,0.99
660,2025-12-02,3,1,34.8,2,0.29
661,2025-12-02,3,89,6.0,0,0.0
662,2025-12-02,3,5,15.8,1,0.2
663,2025-12-02,3,40,16.5,29,0.48
664,2025-12-02,3,86,2.5,3,0.6
665,2025-12-02,3,44,6.6,10,1.0
666,2025-12-02,3,52,20.2,13,0.43
667,2025-12-02,3,17,2.2,4,0.29
668,2025-12-02,3,60,11.6,3,1.0
669,2025-12-02,3,30,21.2,6,0.6
670,2025-12-02,3,108,17.2,46,0.26
671,2025-12-02,3,88,13.3,6,0.6
672,2025-12-02,3,29,12.2,3,0.43
673,2025-12-02,3,84,20.1,9,0.64
674,2025-12-02,3,38,20.6,6,0.43
675,2025-12-02,3,120,9.2,235,0.64
676,2025-12-02,3,15,15.5,16,0.76
677,2025-12-02,3,14,9.9,2,0.14
678,2025-12-02,3,98,18.6,522,0.72
679,2025-12-02,3,3,25.6,4,0.19
680,2025-12-02,4,101,9.4,3,0.01
681,2025-12-02,4,23,39.0,1,0.03
682,2025-12-02,4,56,4.9,7,0.7
683,2025-12-02,4,72,5.7,2,1.0
684,2025-12-02,4,118,8.6,267,0.73
685,2025-12-02,4,109,11.7,141,0.39
686,2025-12-02,4,64,22.0,5,0.71
687,2025-12-02,4,57,20.4,1,0.07
688,2025-12-02,4,21,25.5,0,0.0
689,2025-12-02,4,111,6.8,50,0.14
690,2025-12-02,4,91,14.9,267,0.73
691,2025-12-02,4,142,4.4,142,0.79
692,2025-12-02,4,145,3.1,0,0.0
693,2025-12-02,4,86,8.8,1,0.2
694,2025-12-02,4,148,5.1,1,0.1
695,2025-12-02,4,35,10.4,4,0.8
696,2025-12-02,4,33,9.4,1,0.14
697,2025-12-02,4,102,14.4,343,0.94
698,2025-12-02,4,5,3.7,4,0.8
699,2025-12-02,4,82,9.3,3,1.0
700,2025-12-02,4,120,18.6,145,0.4
701,2025-12-02,4,49,13.4,6,0.43
702,2025-12-02,4,128,6.5,158,0.88
703,2025-12-02,4,52,32.6,22,0.73
704,2025-12-02,4,66,11.0,2,0.67
705,2025-12-02,4,79,17.6,2,0.4
706,2025-12-02,4,83,7.2,4,0.8
707,2025-12-02,4,99,16.0,252,0.35
708,2025-12-02,4,127,14.4,42,0.35
709,2025-12-02,4,119,19.0,75,0.42
710,2025-12-02,4,144,4.3,1,0.2
711,2025-12-02,4,25,9.3,2,0.29
712,2025-12-02,4,136,7.8,4,0.8
713,2025-12-02,4,9,5.8,3,0.21
714,2025-12-02,4,114,14.3,40,0.22
715,2025-12-02,4,110,17.1,559,0.77
716,2025-12-02,4,125,5.9,7,0.04
717,2025-12-02,4,14,12.0,7,0.5
718,2025-12-02,4,122,5.5,122,0.33
719,2025-12-02,4,92,10.9,35,0.19
720,2025-12-02,4,47,22.3,6,0.86
721,2025-12-02,4,117,33.2,181,0.5
722,2025-12-02,4,28,27.5,4,0.57
723,2025-12-02,4,139,9.2,1,0.33
724,2025-12-02,4,62,19.1,2,0.67
725,2025-12-02,4,67,4.3,1,0.33
726,2025-12-02,4,104,17.7,1820,1.0
727,2025-12-02,4,143,4.2,180,0.49
728,2025-12-02,4,103,24.0,713,0.98
729,2025-12-02,4,58,27.9,1,0.33
730,2025-12-02,4,45,11.2,1,0.05
731,2025-12-02,4,10,8.7,8,1.0
732,2025-12-02,4,51,12.8,13,0.93
733,2025-12-02,4,81,13.1,3,0.6
734,2025-12-02,4,20,5.4,3,0.75
735,2025-12-02,4,18,4.4,17,0.81
736,2025-12-02,4,38,24.1,7,0.5
737,2025-12-02,4,146,6.1,1,0.14
738,2025-12-02,4,89,7.1,1,0.03
739,2025-12-02,4,3,11.8,12,0.57
740,2025-12-02,4,134,10.8,14,1.0
741,2025-12-02,4,124,3.8,201,0.55
742,2025-12-02,4,73,3.8,1,0.5
743,2025-12-02,4,90,19.2,10,0.71
744,2025-12-02,4,59,11.8,1,0.33
745,2025-12-02,4,43,20.4,5,1.0
746,2025-12-02,4,85,16.3,1,0.5
747,2025-12-02,4,78,23.2,2,0.4
748,2025-12-02,4,22,59.6,21,0.7
749,2025-12-02,4,123,3.1,79,0.44
750,2025-12-02,4,88,17.2,9,0.9
751,2025-12-02,4,112,13.7,489,0.67
752,2025-12-02,4,29,26.4,5,0.71
753,2025-12-02,5,29,6.0,5,0.71
754,2025-12-02,5,6,9.6,2,0.29
755,2025-12-02,5,87,18.6,9,0.9
756,2025-12-02,5,71,5.8,1,0.5
757,2025-12-02,5,110,22.7,581,0.8
758,2025-12-02,5,98,27.4,463,0.63
759,2025-12-02,5,21,42.0,5,0.5
760,2025-12-02,5,123,6.8,25,0.14
761,2025-12-02,5,33,7.6,6,0.86
762,2025-12-02,5,103,12.8,321,0.44
763,2025-12-02,5,117,24.2,141,0.39
764,2025-12-02,5,46,60.2,6,0.86
765,2025-12-02,5,25,15.4,4,0.57
766,2025-12-02,5,67,5.9,0,0.0
767,2025-12-02,5,88,3.3,5,0.5
768,2025-12-02,5,58,25.4,3,1.0
769,2025-12-02,5,130,7.3,352,0.96
770,2025-12-02,5,122,4.3,187,0.51
771,2025-12-02,5,148,2.4,1,0.1
772,2025-12-02,5,10,15.6,3,0.38
773,2025-12-02,5,35,19.6,3,0.6
774,2025-12-02,5,142,4.4,52,0.29
775,2025-12-02,5,128,5.3,29,0.16
776,2025-12-02,5,8,5.6,3,0.3
777,2025-12-02,5,124,18.9,318,0.87
778,2025-12-02,5,36,12.8,2,0.29
779,2025-12-02,5,90,11.8,0,0.0
780,2025-12-02,5,49,19.4,8,0.57
781,2025-12-02,5,66,6.3,2,0.67
782,2025-12-02,5,145,6.0,4,0.8
783,2025-12-02,5,59,13.8,1,0.33
784,2025-12-02,5,111,5.1,59,0.16
785,2025-12-02,5,127,18.6,53,0.44
786,2025-12-02,5,27,12.5,5,1.0
787,2025-12-02,5,70,10.9,1,0.5
788,2025-12-02,5,24,27.8,3,0.14
789,2025-12-02,5,72,5.1,2,1.0
790,2025-12-02,5,101,17.3,270,0.74
791,2025-12-02,5,19,2.1,4,0.8
792,2025-12-02,5,106,3.9,146,0.81
793,2025-12-02,5,14,3.1,8,0.57
794,2025-12-02,5,77,20.7,5,1.0
795,2025-12-02,5,48,34.8,9,0.3
796,2025-12-02,5,81,10.8,1,0.2
797,2025-12-02,5,144,4.3,2,0.4
798,2025-12-02,5,121,1.3,69,0.38
799,2025-12-02,5,85,4.3,1,0.5
800,2025-12-02,5,3,12.4,3,0.14
801,2025-12-02,5,57,6.7,13,0.93
802,2025-12-02,5,112,3.4,160,0.22
803,2025-12-02,5,28,18.4,7,1.0
804,2025-12-02,5,137,8.5,2,0.4
805,2025-12-02,5,141,8.0,1,1.0
806,2025-12-02,5,143,2.1,269,0.74
807,2025-12-02,5,41,6.0,14,0.47
808,2025-12-02,5,5,7.8,5,1.0
809,2025-12-02,5,108,13.9,71,0.39
810,2025-12-02,5,42,9.0,0,0.0
811,2025-12-02,5,107,2.1,309,0.42
812,2025-12-02,5,99,11.7,434,0.59
813,2025-12-02,5,9,0.8,1,0.07
814,2025-12-02,5,104,18.3,588,0.32
815,2025-12-02,5,114,13.5,71,0.39
816,2025-12-02,5,133,8.6,103,0.86
817,2025-12-02,5,126,20.1,38,0.32
818,2025-12-02,5,54,11.6,4,0.4
819,2025-12-02,5,73,8.4,0,0.0
820,2025-12-02,5,16,5.2,14,1.0
821,2025-12-02,5,93,3.3,23,0.06
822,2025-12-02,5,134,7.1,13,0.93
823,2025-12-02,5,97,15.6,197,0.27
824,2025-12-02,5,23,69.2,18,0.6
825,2025-12-02,5,115,4.8,303,0.83
826,2025-12-02,5,47,20.5,5,0.71
827,2025-12-02,5,92,11.7,47,0.26
828,2025-12-02,5,78,4.3,4,0.8
829,2025-12-02,6,59,9.6,1,0.33
830,2025-12-02,6,46,33.8,5,0.71
831,2025-12-02,6,108,15.4,156,0.87
832,2025-12-02,6,106,2.8,36,0.2
833,2025-12-02,6,99,18.7,249,0.34
834,2025-12-02,6,18,1.6,15,0.71
835,2025-12-02,6,94,1.1,144,0.8
836,2025-12-02,6,112,5.9,598,0.82
837,2025-12-02,6,138,7.8,5,1.0
838,2025-12-02,6,6,8.3,7,1.0
839,2025-12-02,6,45,7.6,5,0.24
840,2025-12-02,6,130,3.2,354,0.97
841,2025-12-02,6,121,10.4,111,0.62
842,2025-12-02,6,60,28.4,1,0.33
843,2025-12-02,6,135,4.6,1,0.2
844,2025-12-02,6,82,5.9,1,0.33
845,2025-12-02,6,55,13.3,4,0.19
846,2025-12-02,6,31,18.2,3,0.3
847,2025-12-02,6,50,15.1,7,0.5
848,2025-12-02,6,103,15.1,316,0.43
849,2025-12-02,6,44,6.7,0,0.0
850,2025-12-02,6,136,6.3,0,0.0
851,2025-12-02,6,90,12.2,8,0.57
852,2025-12-02,6,85,13.6,1,0.5
853,2025-12-02,6,107,9.0,165,0.23
854,2025-12-02,6,141,2.7,0,0.0
855,2025-12-02,6,71,3.4,1,0.5
856,2025-12-02,6,93,5.9,335,0.92
857,2025-12-02,6,127,8.1,106,0.88
858,2025-12-02,6,9,2.3,1,0.07
859,2025-12-02,6,16,10.7,2,0.14
860,2025-12-02,6,68,6.9,2,0.2
861,2025-12-02,6,120,7.9,51,0.14
862,2025-12-02,6,73,2.0,2,1.0
863,2025-12-02,6,125,7.9,87,0.48
864,2025-12-02,6,67,2.5,1,0.33
865,2025-12-02,6,52,27.8,22,0.73
866,2025-12-02,6,76,3.9,271,0.37
867,2025-12-02,6,114,11.8,156,0.87
868,2025-12-02,6,92,20.6,158,0.88
869,2025-12-02,6,123,2.3,100,0.56
870,2025-12-02,6,72,7.9,0,0.0
871,2025-12-02,6,28,19.1,1,0.14
872,2025-12-02,6,49,2.8,10,0.71
873,2025-12-02,6,63,6.4,1,0.33
874,2025-12-02,6,42,4.4,2,0.4
875,2025-12-02,6,87,5.4,0,0.0
876,2025-12-02,6,104,19.5,58,0.03
877,2025-12-02,6,89,10.0,28,0.93
878,2025-12-02,6,144,5.3,3,0.6
879,2025-12-02,6,119,8.5,167,0.93
880,2025-12-02,6,12,8.0,5,1.0
881,2025-12-02,6,17,5.2,4,0.29
882,2025-12-02,6,137,12.5,0,0.0
883,2025-12-02,6,20,8.5,1,0.25
884,2025-12-02,6,102,11.8,23,0.06
885,2025-12-02,6,111,10.2,362,0.99
886,2025-12-02,6,34,10.2,2,0.4
887,2025-12-02,7,60,10.8,1,0.33
888,2025-12-02,7,147,9.3,6,0.6
889,2025-12-02,7,97,26.9,83,0.11
890,2025-12-02,7,108,14.8,139,0.77
891,2025-12-02,7,145,6.1,4,0.8
892,2025-12-02,7,115,0.6,81,0.22
893,2025-12-02,7,67,8.8,2,0.67
894,2025-12-02,7,107,7.2,148,0.2
895,2025-12-02,7,141,1.1,1,1.0
896,2025-12-02,7,6,10.5,0,0.0
897,2025-12-02,7,59,8.9,2,0.67
898,2025-12-02,7,142,5.6,139,0.77
899,2025-12-02,7,130,5.0,279,0.76
900,2025-12-02,7,12,23.4,3,0.6
901,2025-12-02,7,38,14.9,0,0.0
902,2025-12-02,7,114,9.2,19,0.11
903,2025-12-02,7,75,7.8,278,0.38
904,2025-12-02,7,118,5.9,2,0.01
905,2025-12-02,7,122,5.4,177,0.48
906,2025-12-02,7,128,10.6,67,0.37
907,2025-12-02,7,103,11.6,199,0.27
908,2025-12-02,7,18,5.0,16,0.76
909,2025-12-02,7,11,0.4,7,1.0
910,2025-12-02,7,65,17.1,2,0.29
911,2025-12-02,7,133,1.9,30,0.25
912,2025-12-02,7,89,11.8,3,0.1
913,2025-12-02,7,80,5.8,2,0.67
914,2025-12-02,7,121,9.6,4,0.02
915,2025-12-02,7,74,5.5,1,0.5
916,2025-12-02,7,48,11.5,30,1.0
917,2025-12-02,7,9,2.2,14,1.0
918,2025-12-02,7,39,4.8,7,1.0
919,2025-12-02,7,27,15.0,5,1.0
920,2025-12-02,7,5,14.1,2,0.4
921,2025-12-02,7,68,6.9,3,0.3
922,2025-12-02,7,120,15.1,355,0.97
923,2025-12-02,7,82,5.3,2,0.67
924,2025-12-02,7,111,9.6,248,0.68
925,2025-12-02,7,29,18.1,6,0.86
926,2025-12-02,7,117,7.0,57,0.16
927,2025-12-02,7,21,7.0,7,0.7
928,2025-12-02,7,110,3.1,29,0.04
929,2025-12-02,7,148,2.4,9,0.9
930,2025-12-02,7,79,8.0,2,0.4
931,2025-12-02,7,129,8.2,128,0.71
932,2025-12-02,7,137,17.6,1,0.2
933,2025-12-02,7,92,14.2,71,0.39
934,2025-12-02,7,54,6.9,4,0.4
935,2025-12-02,7,143,2.8,92,0.25
936,2025-12-02,7,102,4.2,324,0.89
937,2025-12-02,7,19,5.9,0,0.0
938,2025-12-02,7,50,28.0,14,1.0
939,2025-12-02,7,119,14.8,147,0.82
940,2025-12-02,7,144,6.4,0,0.0
941,2025-12-02,7,132,5.3,145,0.81
942,2025-12-02,7,140,2.6,0,0.0
943,2025-12-02,7,71,9.5,1,0.5
944,2025-12-02,7,32,14.6,0,0.0
945,2025-12-02,7,93,10.0,344,0.94
946,2025-12-02,8,57,10.3,10,0.71
947,2025-12-02,8,145,4.3,4,0.8
948,2025-12-02,8,139,8.4,0,0.0
949,2025-12-02,8,77,18.2,0,0.0
950,2025-12-02,8,106,9.2,131,0.73
951,2025-12-02,8,69,4.4,15,0.71
952,2025-12-02,8,119,8.1,18,0.1
953,2025-12-02,8,66,11.3,3,1.0
954,2025-12-02,8,30,11.6,5,0.5
955,2025-12-02,8,146,3.9,1,0.14
956,2025-12-02,8,82,8.2,0,0.0
957,2025-12-02,8,32,20.3,7,1.0
958,2025-12-02,8,140,1.7,3,0.6
959,2025-12-02,8,4,1.3,0,0.0
960,2025-12-02,8,121,10.1,111,0.62
961,2025-12-02,8,117,7.2,12,0.03
962,2025-12-02,8,122,7.5,280,0.77
963,2025-12-02,8,31,28.2,9,0.9
964,2025-12-02,8,147,6.8,6,0.6
965,2025-12-02,8,125,13.5,17,0.09
966,2025-12-02,8,72,6.4,2,1.0
967,2025-12-02,8,5,10.3,2,0.4
968,2025-12-02,8,61,3.8,1,0.33
969,2025-12-02,8,80,14.0,3,1.0
970,2025-12-02,8,76,8.1,248,0.34
971,2025-12-02,8,87,15.7,2,0.2
972,2025-12-02,8,75,16.3,596,0.82
973,2025-12-02,8,23,22.2,23,0.77
974,2025-12-02,8,113,4.9,132,0.36
975,2025-12-02,8,62,19.7,2,0.67
976,2025-12-02,8,34,13.8,3,0.6
977,2025-12-02,8,44,3.1,3,0.3
978,2025-12-02,8,107,9.7,289,0.4
979,2025-12-02,8,52,13.5,24,0.8
980,2025-12-02,9,53,4.0,14,1.0
981,2025-12-02,9,141,3.7,1,1.0
982,2025-12-02,9,52,31.7,17,0.57
983,2025-12-02,9,42,0.7,5,1.0
984,2025-12-02,9,83,15.9,3,0.6
985,2025-12-02,9,86,7.4,1,0.2
986,2025-12-02,9,130,8.6,322,0.88
987,2025-12-02,9,27,17.1,4,0.8
988,2025-12-02,9,9,7.2,5,0.36
989,2025-12-02,9,94,11.4,172,0.96
990,2025-12-02,9,139,8.7,0,0.0
991,2025-12-02,9,39,7.0,6,0.86
992,2025-12-02,9,129,7.5,5,0.03
993,2025-12-02,9,88,5.2,10,1.0
994,2025-12-02,9,93,6.0,214,0.59
995,2025-12-02,9,47,22.9,0,0.0
996,2025-12-02,9,131,6.8,290,0.79
997,2025-12-02,9,143,3.0,10,0.03
998,2025-12-02,9,5,7.4,4,0.8
999,2025-12-02,9,119,7.2,171,0.95
1000,2025-12-02,9,18,5.0,16,0.76
1001,2025-12-02,9,6,12.0,2,0.29
1002,2025-12-02,9,110,20.7,526,0.72
1003,2025-12-02,9,112,11.6,381,0.52
1004,2025-12-02,9,41,6.0,25,0.83
1005,2025-12-02,9,140,5.5,2,0.4
1006,2025-12-02,9,31,16.1,9,0.9
1007,2025-12-02,9,90,17.4,2,0.14
1008,2025-12-02,9,103,11.1,244,0.33
1009,2025-12-02,9,23,29.7,29,0.97
1010,2025-12-02,9,116,14.8,49,0.54
1011,2025-12-02,9,96,5.4,76,0.42
1012,2025-12-02,9,72,7.1,2,1.0
1013,2025-12-02,9,74,7.3,0,0.0
1014,2025-12-02,9,1,37.1,2,0.29
1015,2025-12-02,9,29,11.2,0,0.0
1016,2025-12-02,9,148,3.3,1,0.1
1017,2025-12-02,9,16,4.4,8,0.57
1018,2025-12-02,9,44,4.4,5,0.5
1019,2025-12-02,9,113,7.9,159,0.44
1020,2025-12-02,9,76,0.6,529,0.72
1021,2025-12-02,9,70,12.7,1,0.5
1022,2025-12-02,9,60,30.6,2,0.67
1023,2025-12-02,9,101,13.7,343,0.94
1024,2025-12-02,9,34,9.3,5,1.0
1025,2025-12-02,9,26,8.0,4,0.57
1026,2025-12-02,9,123,5.0,176,0.98
1027,2025-12-02,9,55,9.6,7,0.33
1028,2025-12-02,9,24,38.9,10,0.48
1029,2025-12-02,9,100,5.5,185,0.51
1030,2025-12-02,9,92,10.1,34,0.19
1031,2025-12-02,9,71,9.0,0,0.0
1032,2025-12-02,9,134,1.9,0,0.0
1033,2025-12-02,9,99,24.9,482,0.66
1034,2025-12-02,9,117,10.4,243,0.67
1035,2025-12-02,9,115,5.3,17,0.05
1036,2025-12-02,9,63,13.7,0,0.0
1037,2025-12-02,9,62,14.5,0,0.0
1038,2025-12-02,9,11,5.3,0,0.0
1039,2025-12-02,9,22,16.6,27,0.9
1040,2025-12-02,9,85,12.9,0,0.0
1041,2025-12-02,9,109,17.5,306,0.84
1042,2025-12-02,10,119,5.6,156,0.87
1043,2025-12-02,10,84,7.6,6,0.43
1044,2025-12-02,10,113,2.8,340,0.93
1045,2025-12-02,10,94,10.9,55,0.31
1046,2025-12-02,10,75,11.1,67,0.09
1047,2025-12-02,10,104,19.5,1461,0.8
1048,2025-12-02,10,24,16.2,5,0.24
1049,2025-12-02,10,100,3.2,224,0.61
1050,2025-12-02,10,141,3.5,0,0.0
1051,2025-12-02,10,95,22.7,356,0.98
1052,2025-12-02,10,102,16.9,1,0.0
1053,2025-12-02,10,68,8.8,4,0.4
1054,2025-12-02,10,61,5.9,1,0.33
1055,2025-12-02,10,19,5.3,3,0.6
1056,2025-12-02,10,7,6.6,3,0.3
1057,2025-12-02,10,88,15.2,1,0.1
1058,2025-12-02,10,128,4.5,55,0.31
1059,2025-12-02,10,21,32.3,6,0.6
1060,2025-12-02,10,26,5.8,5,0.71
1061,2025-12-02,10,37,7.6,1,0.07
1062,2025-12-02,10,126,12.4,100,0.83
1063,2025-12-02,10,50,12.4,0,0.0
1064,2025-12-02,10,111,8.7,224,0.61
1065,2025-12-02,10,59,27.5,0,0.0
1066,2025-12-02,10,83,9.4,4,0.8
1067,2025-12-02,10,76,8.9,456,0.62
1068,2025-12-02,10,25,7.6,6,0.86
1069,2025-12-02,10,67,6.3,3,1.0
1070,2025-12-02,10,77,29.5,2,0.4
1071,2025-12-02,10,34,11.8,0,0.0
1072,2025-12-02,10,55,7.4,17,0.81
1073,2025-12-02,10,42,5.4,2,0.4
1074,2025-12-02,10,3,13.2,15,0.71
1075,2025-12-02,10,97,31.3,194,0.27
1076,2025-12-02,10,147,1.7,1,0.1
1077,2025-12-02,10,122,2.4,304,0.83
1078,2025-12-02,10,93,7.5,320,0.88
1079,2025-12-02,10,23,45.6,30,1.0
1080,2025-12-02,10,11,2.2,0,0.0
1081,2025-12-03,1,147,6.8,10,1.0
1082,2025-12-03,1,89,8.3,26,0.87
1083,2025-12-03,1,37,6.2,13,0.93
1084,2025-12-03,1,9,5.7,6,0.43
1085,2025-12-03,1,143,6.3,117,0.32
1086,2025-12-03,1,99,26.4,250,0.34
1087,2025-12-03,1,31,9.5,0,0.0
1088,2025-12-03,1,132,5.9,29,0.16
1089,2025-12-03,1,12,19.9,0,0.0
1090,2025-12-03,1,145,6.0,3,0.6
1091,2025-12-03,1,70,7.6,0,0.0
1092,2025-12-03,1,27,9.4,2,0.4
1093,2025-12-03,1,5,8.2,3,0.6
1094,2025-12-03,1,40,21.4,8,0.13
1095,2025-12-03,1,11,4.8,6,0.86
1096,2025-12-03,1,84,8.0,13,0.93
1097,2025-12-03,1,117,7.6,104,0.28
1098,2025-12-03,1,71,9.3,0,0.0
1099,2025-12-03,1,24,26.4,2,0.1
1100,2025-12-03,1,136,3.2,5,1.0
1101,2025-12-03,1,118,4.1,67,0.18
1102,2025-12-03,1,82,13.3,2,0.67
1103,2025-12-03,1,104,10.3,1054,0.58
1104,2025-12-03,1,38,6.6,10,0.71
1105,2025-12-03,1,78,25.1,4,0.8
1106,2025-12-03,1,87,13.9,9,0.9
1107,2025-12-03,1,142,0.5,114,0.63
1108,2025-12-03,1,45,11.8,6,0.29
1109,2025-12-03,1,66,16.1,2,0.67
1110,2025-12-03,1,148,6.0,8,0.8
1111,2025-12-03,1,56,6.4,1,0.1
1112,2025-12-03,1,75,5.8,552,0.76
1113,2025-12-03,1,32,25.8,6,0.86
1114,2025-12-03,1,80,3.4,1,0.33
1115,2025-12-03,1,79,8.8,5,1.0
1116,2025-12-03,1,39,3.4,7,1.0
1117,2025-12-03,1,114,16.3,57,0.32
1118,2025-12-03,1,53,5.1,8,0.57
1119,2025-12-03,1,144,10.2,5,1.0
1120,2025-12-03,1,34,17.2,4,0.8
1121,2025-12-03,1,63,9.2,2,0.67
1122,2025-12-03,1,86,4.5,4,0.8
1123,2025-12-03,1,135,4.7,1,0.2
1124,2025-12-03,2,45,13.9,6,0.29
1125,2025-12-03,2,114,7.4,35,0.19
1126,2025-12-03,2,9,9.6,2,0.14
1127,2025-12-03,2,32,12.1,3,0.43
1128,2025-12-03,2,140,3.0,3,0.6
1129,2025-12-03,2,123,3.6,95,0.53
1130,2025-12-03,2,129,20.5,45,0.25
1131,2025-12-03,2,41,3.6,14,0.47
1132,2025-12-03,2,71,7.3,2,1.0
1133,2025-12-03,2,46,21.5,2,0.29
1134,2025-12-03,2,67,6.7,1,0.33
1135,2025-12-03,2,1,11.6,0,0.0
1136,2025-12-03,2,34,18.0,4,0.8
1137,2025-12-03,2,19,5.3,0,0.0
1138,2025-12-03,2,92,1.0,92,0.51
1139,2025-12-03,2,79,12.9,3,0.6
1140,2025-12-03,2,30,11.2,2,0.2
1141,2025-12-03,2,89,5.5,4,0.13
1142,2025-12-03,2,117,16.4,362,0.99
1143,2025-12-03,2,44,4.0,3,0.3
1144,2025-12-03,2,93,11.4,19,0.05
1145,2025-12-03,2,108,13.8,146,0.81
1146,2025-12-03,2,10,10.8,4,0.5
1147,2025-12-03,2,56,0.8,10,1.0
1148,2025-12-03,2,77,36.8,2,0.4
1149,2025-12-03,2,26,2.1,5,0.71
1150,2025-12-03,2,73,3.6,0,0.0
1151,2025-12-03,2,131,9.8,252,0.69
1152,2025-12-03,2,144,6.6,0,0.0
1153,2025-12-03,2,137,27.9,5,1.0
1154,2025-12-03,2,106,2.9,172,0.96
1155,2025-12-03,2,98,16.9,119,0.16
1156,2025-12-03,2,6,15.1,7,1.0
1157,2025-12-03,2,113,4.1,65,0.18
1158,2025-12-03,2,13,14.2,3,0.43
1159,2025-12-03,2,54,6.7,10,1.0
1160,2025-12-03,2,29,22.8,1,0.14
1161,2025-12-03,2,60,25.8,0,0.0
1162,2025-12-03,2,130,2.1,194,0.53
1163,2025-12-03,2,112,11.2,78,0.11
1164,2025-12-03,2,138,3.3,4,0.8
1165,2025-12-03,2,69,3.5,14,0.67
1166,2025-12-03,2,36,6.9,3,0.43
1167,2025-12-03,2,122,4.9,305,0.84
1168,2025-12-03,2,14,3.6,12,0.86
1169,2025-12-03,2,120,4.2,190,0.52
1170,2025-12-03,2,17,0.5,6,0.43
1171,2025-12-03,2,52,23.8,4,0.13
1172,2025-12-03,2,84,1.2,7,0.5
1173,2025-12-03,2,132,8.9,32,0.18
1174,2025-12-03,2,101,6.6,200,0.55
1175,2025-12-03,2,142,5.2,7,0.04
1176,2025-12-03,2,59,32.4,2,0.67
1177,2025-12-03,2,133,8.8,4,0.03
1178,2025-12-03,2,100,16.5,317,0.87
1179,2025-12-03,2,51,9.6,13,0.93
1180,2025-12-03,3,14,7.2,1,0.07
1181,2025-12-03,3,141,3.8,0,0.0
1182,2025-12-03,3,47,14.3,5,0.71
1183,2025-12-03,3,44,2.3,0,0.0
1184,2025-12-03,3,103,7.7,172,0.24
1185,2025-12-03,3,146,3.2,4,0.57
1186,2025-12-03,3,95,26.4,365,1.0
1187,2025-12-03,3,68,5.5,6,0.6
1188,2025-12-03,3,50,34.2,3,0.21
1189,2025-12-03,3,127,3.9,42,0.35
1190,2025-12-03,3,16,8.6,4,0.29
1191,2025-12-03,3,86,3.7,4,0.8
1192,2025-12-03,3,130,8.1,330,0.9
1193,2025-12-03,3,46,38.3,4,0.57
1194,2025-12-03,3,84,24.7,14,1.0
1195,2025-12-03,3,52,13.5,29,0.97
1196,2025-12-03,3,26,14.1,2,0.29
1197,2025-12-03,3,105,1.1,43,0.06
1198,2025-12-03,3,25,15.7,7,1.0
1199,2025-12-03,3,64,5.5,7,1.0
1200,2025-12-03,3,119,8.9,11,0.06
1201,2025-12-03,3,34,6.6,3,0.6
1202,2025-12-03,3,90,6.4,12,0.86
1203,2025-12-03,3,91,14.6,36,0.1
