date,city,temp_c,humidity,precipitation_mm,wind_speed_kmh,condition,total_sold_kg,total_wasted_kg,revenue,stores_reporting
2024-12-27,Green Valley,6.8,44.2,0.0,14.8,Sunny,7115.2,835.7,22958.67,3
2024-12-27,Harbor Town,3.0,58.7,0.0,13.7,Sunny,6092.1,650.8,18555.44,3
2024-12-27,Metro City,0.7,54.9,0.0,15.6,Partly Cloudy,10901.7,1215.0,35462.91,4
2024-12-28,Green Valley,10.0,48.1,0.0,11.8,Sunny,7131.2,857.1,23914.63,3
2024-12-28,Harbor Town,3.5,54.9,0.0,3.4,Sunny,10994.8,1168.5,34646.28,3
2024-12-28,Metro City,1.6,41.2,0.0,12.6,Sunny,12399.8,1264.2,38883.64,4
2024-12-29,Green Valley,9.3,44.8,0.0,4.7,Sunny,5746.4,584.7,18565.58,3
2024-12-29,Harbor Town,7.0,42.3,0.0,23.3,Partly Cloudy,7696.9,855.5,25586.81,3
2024-12-29,Metro City,1.6,53.0,0.2,7.5,Sunny,8979.1,988.5,28608.01,4
2024-12-30,Green Valley,8.0,45.5,0.0,5.2,Partly Cloudy,4750.9,551.8,15216.63,3
2024-12-30,Harbor Town,5.3,45.7,0.0,11.1,Partly Cloudy,5148.2,582.0,15676.82,3
2024-12-30,Metro City,-3.0,58.9,1.4,30.8,Snow,7276.6,761.0,21751.42,4
2024-12-31,Green Valley,9.8,51.8,0.0,14.8,Sunny,5413.0,675.5,15650.7,3
2024-12-31,Harbor Town,7.8,53.1,0.1,19.7,Partly Cloudy,6216.6,619.9,19198.15,3
2024-12-31,Metro City,-3.1,70.5,0.3,15.3,Snow,6219.4,596.2,20408.35,4
2025-01-01,Green Valley,7.0,31.4,0.6,13.8,Cloudy,5058.2,622.9,15802.27,3
2025-01-01,Harbor Town,2.1,65.0,0.0,10.4,Partly Cloudy,5849.1,661.4,20275.19,3
2025-01-01,Metro City,-7.5,59.6,0.0,9.4,Cloudy,5918.6,668.2,20160.62,4
2025-01-02,Green Valley,12.5,38.3,1.6,9.4,Sunny,4896.5,530.8,16224.99,3
2025-01-02,Harbor Town,9.4,76.2,0.0,23.0,Sunny,3720.6,447.9,10952.34,3
2025-01-02,Metro City,-2.7,45.4,0.3,18.2,Snow,9945.8,1035.9,30574.14,4
2025-01-03,Green Valley,10.7,38.7,4.7,14.3,Rain,4364.3,449.2,13856.0,3
2025-01-03,Harbor Town,11.6,34.6,1.9,0.0,Sunny,5702.4,607.9,19369.81,3
2025-01-03,Metro City,-1.1,60.2,1.3,18.3,Snow,11705.0,1379.7,37045.99,4
2025-01-04,Green Valley,9.2,45.3,0.0,18.1,Sunny,8133.4,989.8,25474.6,3
2025-01-04,Harbor Town,2.3,60.3,1.0,10.3,Partly Cloudy,9195.6,1060.4,28347.04,3
2025-01-04,Metro City,1.6,46.5,0.0,12.9,Sunny,9465.6,985.3,27651.28,4
2025-01-05,Green Valley,8.9,53.2,0.0,22.0,Partly Cloudy,7105.0,806.3,21867.88,3
2025-01-05,Harbor Town,0.3,44.0,0.5,16.2,Cloudy,8092.9,968.5,26165.97,3
2025-01-05,Metro City,-2.3,37.8,0.0,4.3,Sunny,13392.9,1402.0,44378.2,4
2025-01-06,Green Valley,6.3,54.1,0.0,8.1,Cloudy,4385.7,481.2,14288.79,3
2025-01-06,Harbor Town,8.3,42.6,0.0,17.1,Cloudy,5650.8,653.0,18156.91,3
2025-01-06,Metro City,-2.4,31.4,0.0,15.8,Partly Cloudy,7295.1,857.6,22774.3,4
2025-01-07,Green Valley,16.1,40.2,0.0,18.5,Sunny,5818.4,600.0,18200.26,3
2025-01-07,Harbor Town,5.9,48.8,0.0,10.5,Partly Cloudy,6716.4,836.7,21207.84,3
2025-01-07,Metro City,-3.6,49.3,0.1,4.3,Snow,10271.7,1235.7,33525.04,4
2025-01-08,Green Valley,9.7,45.8,0.0,19.5,Partly Cloudy,5500.8,627.4,16032.12,3
2025-01-08,Harbor Town,-0.1,38.9,0.0,14.7,Sunny,6195.1,687.3,19818.69,3
2025-01-08,Metro City,-2.5,50.0,0.0,19.7,Partly Cloudy,7687.8,884.8,24246.45,4
2025-01-09,Green Valley,7.0,58.3,0.0,22.1,Partly Cloudy,4522.0,502.7,13306.63,3
2025-01-09,Harbor Town,6.6,45.4,0.0,17.7,Partly Cloudy,4865.9,511.3,15071.34,3
2025-01-09,Metro City,-1.7,49.8,3.4,18.1,Rain,7533.3,957.7,24372.53,4
2025-01-10,Green Valley,5.6,60.5,1.6,10.2,Partly Cloudy,4663.3,497.3,15281.73,3
2025-01-10,Harbor Town,9.2,37.2,0.0,20.2,Sunny,4520.5,575.8,15061.35,3
2025-01-10,Metro City,0.7,50.0,1.6,25.2,Sunny,10412.7,1184.2,31881.13,4
2025-01-11,Green Valley,3.8,54.5,15.3,14.7,Storm,6011.5,663.8,17358.6,3
2025-01-11,Harbor Town,1.9,49.9,0.0,30.0,Sunny,7501.6,695.0,23646.43,3
2025-01-11,Metro City,-6.1,59.1,0.0,6.1,Sunny,11388.7,1245.8,35607.9,4
2025-01-12,Green Valley,11.1,44.2,0.0,8.2,Partly Cloudy,7980.1,927.9,23380.19,3
2025-01-12,Harbor Town,10.8,40.5,0.7,19.9,Sunny,8599.9,1026.7,26240.98,3
2025-01-12,Metro City,1.0,45.3,0.0,15.1,Sunny,12487.0,1333.7,38552.48,4
2025-01-13,Green Valley,13.1,45.0,0.0,29.2,Cloudy,3319.6,370.3,10626.53,3
2025-01-13,Harbor Town,8.6,66.7,0.0,13.1,Partly Cloudy,4034.6,481.3,12684.26,3
2025-01-13,Metro City,-1.9,48.2,0.0,17.4,Partly Cloudy,8322.2,949.3,24610.31,4
2025-01-14,Green Valley,12.2,47.1,0.0,32.7,Cloudy,6710.5,796.5,20811.61,3
2025-01-14,Harbor Town,9.6,50.4,0.0,12.6,Cloudy,4565.1,530.2,15498.44,3
2025-01-14,Metro City,-6.9,42.1,0.0,20.3,Partly Cloudy,9543.0,1074.1,31172.42,4
2025-01-15,Green Valley,9.5,25.4,0.0,9.1,Sunny,4371.7,504.2,14273.92,3
2025-01-15,Harbor Town,9.4,31.2,0.0,11.5,Cloudy,6080.8,815.0,18250.57,3
2025-01-15,Metro City,-1.0,43.6,2.4,14.6,Rain,9439.6,1172.4,30032.41,4
2025-01-16,Green Valley,9.4,41.6,1.4,22.9,Sunny,5022.3,586.1,15218.32,3
2025-01-16,Harbor Town,4.2,29.5,0.0,10.1,Sunny,5043.2,634.7,17026.72,3
2025-01-16,Metro City,-2.1,39.6,1.1,8.5,Snow,9994.0,1168.1,29663.17,4
2025-01-17,Green Valley,5.7,58.2,2.5,24.5,Rain,5493.8,617.5,17662.85,3
2025-01-17,Harbor Town,6.2,55.0,0.0,29.8,Sunny,6405.9,927.3,18926.62,3
2025-01-17,Metro City,-7.7,40.9,0.0,22.6,Sunny,8686.1,893.9,25218.01,4
2025-01-18,Green Valley,7.8,54.2,0.0,29.8,Partly Cloudy,6538.6,793.3,20492.29,3
2025-01-18,Harbor Town,12.6,47.6,0.0,5.4,Sunny,8146.4,883.2,23448.99,3
2025-01-18,Metro City,-3.3,63.2,3.5,10.4,Rain,10486.9,1178.9,34421.9,4
2025-01-19,Green Valley,7.2,44.8,3.0,10.8,Rain,6319.0,722.8,21061.26,3
2025-01-19,Harbor Town,5.1,53.4,0.1,0.0,Partly Cloudy,6152.0,739.2,19774.97,3
2025-01-19,Metro City,-4.1,42.6,0.0,19.0,Sunny,11884.1,1434.6,36618.56,4
2025-01-20,Green Valley,8.7,57.8,3.7,15.2,Rain,4123.8,487.1,12967.7,3
2025-01-20,Harbor Town,1.9,47.3,4.5,11.4,Rain,4310.7,566.3,13944.04,3
2025-01-20,Metro City,-0.6,38.4,0.0,18.2,Sunny,6485.7,686.3,20542.5,4
2025-01-21,Green Valley,4.1,44.4,0.0,17.2,Cloudy,3243.8,373.9,10947.59,3
2025-01-21,Harbor Town,5.8,40.1,0.0,20.3,Cloudy,5658.5,656.4,17502.19,3
2025-01-21,Metro City,-7.1,42.4,0.0,18.6,Sunny,8378.8,912.4,26120.89,4
2025-01-22,Green Valley,9.4,40.4,0.0,13.2,Cloudy,4074.7,503.4,12644.3,3
2025-01-22,Harbor Town,4.4,42.0,0.3,7.3,Cloudy,6865.4,699.2,21334.36,3
2025-01-22,Metro City,-3.8,32.2,0.1,23.5,Snow,7826.5,858.0,23541.08,4
2025-01-23,Green Valley,9.8,44.6,2.3,10.3,Rain,6473.6,823.0,19769.18,3
2025-01-23,Harbor Town,7.6,42.2,0.0,14.9,Sunny,5019.8,629.1,14637.0,3
2025-01-23,Metro City,-2.0,58.3,0.0,0.8,Sunny,9169.2,952.9,27368.16,4
2025-01-24,Green Valley,12.0,56.1,0.0,19.9,Sunny,5589.3,604.7,16802.61,3
2025-01-24,Harbor Town,8.5,49.0,0.2,14.5,Sunny,5056.4,571.7,14898.97,3
2025-01-24,Metro City,4.0,35.4,0.0,20.1,Partly Cloudy,9920.8,1028.2,29661.58,4
2025-01-25,Green Valley,12.8,38.4,0.0,13.9,Sunny,7606.1,1035.8,22521.53,3
2025-01-25,Harbor Town,6.2,40.5,0.0,21.4,Cloudy,7807.8,1011.3,23402.07,3
2025-01-25,Metro City,1.1,44.0,0.0,26.4,Sunny,10007.3,1015.7,31356.56,4
2025-01-26,Green Valley,17.8,41.1,0.0,4.1,Sunny,6976.6,713.7,22985.04,3
2025-01-26,Harbor Town,6.0,43.0,0.0,17.3,Sunny,6761.6,862.8,21032.87,3
2025-01-26,Metro City,0.5,33.6,0.0,8.2,Sunny,13009.5,1616.5,38724.45,4
2025-01-27,Green Valley,9.1,46.9,0.0,1.9,Sunny,4825.2,560.6,15634.54,3
2025-01-27,Harbor Town,6.4,44.7,0.0,21.3,Cloudy,5786.1,696.7,17967.48,3
2025-01-27,Metro City,2.1,32.0,0.9,16.2,Sunny,7864.4,936.2,24883.11,4
2025-01-28,Green Valley,15.7,43.5,0.0,17.3,Sunny,5354.5,596.0,17144.39,3
2025-01-28,Harbor Town,4.2,42.0,0.4,21.4,Sunny,4685.4,611.0,14808.87,3
2025-01-28,Metro City,-0.9,31.9,1.0,1.0,Snow,10298.8,1010.7,31405.83,4
2025-01-29,Green Valley,12.9,23.3,0.0,25.4,Partly Cloudy,5750.6,670.4,18383.17,3
2025-01-29,Harbor Town,13.7,26.2,0.0,5.3,Sunny,5764.5,698.8,18031.58,3
2025-01-29,Metro City,1.3,31.2,0.0,11.0,Partly Cloudy,10947.1,1066.4,34747.08,4
2025-01-30,Green Valley,16.2,42.9,0.5,9.7,Sunny,4474.4,503.6,13002.6,3
2025-01-30,Harbor Town,9.4,50.7,0.0,20.5,Sunny,5798.2,637.2,18438.02,3
2025-01-30,Metro City,-0.8,46.8,0.0,0.0,Sunny,9005.8,1144.6,28038.36,4
2025-01-31,Green Valley,12.0,44.1,2.1,13.4,Rain,6217.8,657.3,20040.48,3
2025-01-31,Harbor Town,7.7,26.9,0.2,16.6,Sunny,6216.5,744.5,20221.22,3
2025-01-31,Metro City,-0.2,46.7,0.0,3.0,Sunny,12018.3,1407.8,36461.41,4
2025-02-01,Green Valley,7.5,20.0,0.0,7.6,Sunny,6314.5,656.1,19678.39,3
2025-02-01,Harbor Town,7.2,56.6,0.0,19.3,Sunny,7446.4,749.9,23065.25,3
2025-02-01,Metro City,-0.4,45.5,0.0,21.1,Sunny,13684.9,1629.7,44326.38,4
2025-02-02,Green Valley,9.5,34.6,0.3,12.8,Partly Cloudy,6761.1,808.0,21697.48,3
2025-02-02,Harbor Town,6.0,58.1,2.7,7.1,Rain,7768.1,769.2,24684.88,3
2025-02-02,Metro City,5.8,47.9,0.0,15.3,Partly Cloudy,8640.8,1028.4,27307.52,4
2025-02-03,Green Valley,5.1,45.7,0.3,12.6,Sunny,3349.9,416.2,11212.74,3
2025-02-03,Harbor Town,10.8,32.8,0.0,12.5,Cloudy,5801.7,622.9,17372.53,3
2025-02-03,Metro City,1.7,46.7,0.0,27.0,Cloudy,8323.3,894.6,26657.75,4
2025-02-04,Green Valley,7.5,44.9,0.0,15.1,Cloudy,5743.2,666.9,16945.49,3
2025-02-04,Harbor Town,10.0,45.9,0.6,12.5,Sunny,3667.9,412.4,12107.35,3
2025-02-04,Metro City,2.4,39.9,0.0,21.8,Sunny,10894.4,1199.3,33901.16,4
2025-02-05,Green Valley,5.7,37.0,1.9,16.3,Partly Cloudy,4013.3,361.5,13841.56,3
2025-02-05,Harbor Town,5.4,20.0,0.0,19.3,Sunny,5218.8,610.9,16315.7,3
2025-02-05,Metro City,8.4,49.6,0.0,7.1,Cloudy,5387.0,486.0,16642.71,4
2025-02-06,Green Valley,10.2,42.1,0.0,9.6,Sunny,5569.8,657.0,16928.03,3
2025-02-06,Harbor Town,6.3,44.4,0.0,9.9,Cloudy,5776.1,641.1,18426.94,3
2025-02-06,Metro City,-0.7,50.2,0.0,14.9,Sunny,5881.2,581.0,18702.05,4
2025-02-07,Green Valley,8.7,33.2,0.0,9.0,Sunny,6040.6,691.7,19299.06,3
2025-02-07,Harbor Town,10.1,50.6,1.7,15.5,Partly Cloudy,6108.5,629.6,19282.53,3
2025-02-07,Metro City,-1.0,33.1,1.3,18.2,Snow,9814.0,1203.8,30258.9,4
2025-02-08,Green Valley,12.0,32.0,0.0,15.8,Sunny,4532.9,568.6,13966.27,3
2025-02-08,Harbor Town,9.6,58.0,0.0,20.9,Sunny,5875.1,675.7,18700.56,3
2025-02-08,Metro City,4.8,39.9,0.0,6.5,Partly Cloudy,9187.3,951.7,26018.22,4
2025-02-09,Green Valley,9.3,24.0,0.0,0.0,Sunny,8727.3,821.7,28923.68,3
2025-02-09,Harbor Town,7.5,40.3,0.0,9.8,Sunny,7186.4,739.6,23387.09,3
2025-02-09,Metro City,0.5,36.3,0.1,18.3,Partly Cloudy,11748.9,1495.9,36014.78,4
2025-02-10,Green Valley,11.4,52.0,2.9,16.8,Rain,4500.7,567.1,14824.1,3
2025-02-10,Harbor Town,9.8,33.4,0.0,9.3,Sunny,4967.4,572.7,15785.86,3
2025-02-10,Metro City,2.6,50.0,5.1,14.5,Rain,8437.5,1020.3,27283.05,4
2025-02-11,Green Valley,11.7,25.2,0.0,25.8,Sunny,4254.6,442.6,13623.01,3
2025-02-11,Harbor Town,11.8,27.3,0.0,23.7,Cloudy,5345.0,667.9,16560.93,3
2025-02-11,Metro City,9.0,26.9,0.0,9.9,Sunny,8704.2,1028.3,27379.7,4
2025-02-12,Green Valley,14.1,36.9,0.0,9.4,Partly Cloudy,4780.8,594.4,14853.54,3
2025-02-12,Harbor Town,14.9,34.2,0.0,25.4,Partly Cloudy,5360.9,585.7,16469.18,3
2025-02-12,Metro City,6.5,23.2,0.0,22.8,Partly Cloudy,7545.3,765.3,23448.79,4
2025-02-13,Green Valley,14.1,39.9,1.1,16.6,Cloudy,5125.6,501.0,15270.03,3
2025-02-13,Harbor Town,5.1,50.8,0.0,16.8,Sunny,6664.3,816.7,21955.46,3
2025-02-13,Metro City,1.0,37.6,0.0,8.5,Sunny,8292.6,1024.8,26709.52,4
2025-02-14,Green Valley,8.8,20.0,1.1,13.3,Sunny,3958.6,532.1,12151.81,3
2025-02-14,Harbor Town,9.1,35.1,0.0,15.2,Sunny,6257.8,764.0,20653.95,3
2025-02-14,Metro City,2.4,38.5,0.0,16.8,Cloudy,8819.3,1014.6,27600.75,4
2025-02-15,Green Valley,15.1,26.2,0.0,27.6,Partly Cloudy,5331.1,483.9,16191.5,3
2025-02-15,Harbor Town,8.7,44.8,0.0,18.5,Sunny,8386.8,1042.6,26451.43,3
2025-02-15,Metro City,2.7,46.9,0.0,34.4,Cloudy,12981.1,1431.7,39463.83,4
2025-02-16,Green Valley,15.3,27.9,0.0,19.5,Sunny,5794.9,625.0,17853.24,3
2025-02-16,Harbor Town,11.7,38.9,0.0,0.0,Sunny,7450.1,849.4,24064.62,3
2025-02-16,Metro City,5.2,33.6,0.0,12.0,Partly Cloudy,12958.2,1228.2,42584.59,4
2025-02-17,Green Valley,18.5,39.2,0.0,9.4,Sunny,3686.2,414.6,11114.08,3
2025-02-17,Harbor Town,13.7,21.9,1.8,6.6,Sunny,4689.4,613.2,15196.77,3
2025-02-17,Metro City,7.1,32.6,0.0,21.8,Sunny,8477.9,1015.7,26561.58,4
2025-02-18,Green Valley,14.0,42.4,0.0,22.3,Sunny,4697.1,555.3,14264.04,3
2025-02-18,Harbor Town,14.0,39.6,1.6,5.8,Sunny,4936.7,557.5,15242.48,3
2025-02-18,Metro City,4.2,33.8,0.0,17.0,Sunny,7074.5,739.7,22117.85,4
2025-02-19,Green Valley,12.9,34.4,0.0,9.4,Partly Cloudy,6242.0,729.8,19683.18,3
2025-02-19,Harbor Town,11.9,46.5,0.0,14.2,Sunny,6425.5,826.5,20800.63,3
2025-02-19,Metro City,5.4,30.1,2.2,25.6,Rain,7246.3,829.4,23060.89,4
2025-02-20,Green Valley,16.8,32.5,0.0,19.8,Cloudy,5487.3,619.0,17561.46,3
2025-02-20,Harbor Town,13.3,27.6,0.0,13.9,Sunny,6327.3,792.2,20274.51,3
2025-02-20,Metro City,7.0,46.4,0.0,6.8,Partly Cloudy,8873.0,877.6,27985.59,4
2025-02-21,Green Valley,11.4,43.1,0.0,8.2,Partly Cloudy,4848.4,547.1,15227.96,3
2025-02-21,Harbor Town,9.2,46.0,2.2,11.2,Rain,5491.6,624.1,16045.96,3
2025-02-21,Metro City,4.9,27.0,0.0,22.0,Partly Cloudy,9733.6,1027.0,30061.18,4
2025-02-22,Green Valley,9.8,33.9,0.0,11.1,Sunny,5974.1,622.6,19613.94,3
2025-02-22,Harbor Town,14.3,37.8,0.0,17.8,Cloudy,6277.6,674.7,20667.02,3
2025-02-22,Metro City,9.0,23.3,1.5,12.9,Cloudy,11518.9,1132.7,33801.63,4
2025-02-23,Green Valley,11.1,36.6,1.4,11.7,Sunny,5458.8,608.3,16088.57,3
2025-02-23,Harbor Town,8.5,56.4,0.0,8.5,Partly Cloudy,7679.5,905.7,25327.72,3
2025-02-23,Metro City,8.3,20.0,0.0,26.4,Sunny,10850.8,1208.0,33578.63,4
2025-02-24,Green Valley,16.2,25.4,0.0,2.7,Sunny,4261.4,523.1,13004.98,3
2025-02-24,Harbor Town,13.9,20.0,0.0,6.5,Sunny,5565.0,588.7,17252.26,3
2025-02-24,Metro City,5.4,40.0,8.3,11.8,Rain,6392.0,661.1,21029.52,4
2025-02-25,Green Valley,13.4,42.6,0.0,9.1,Sunny,4577.9,408.5,13178.43,3
2025-02-25,Harbor Town,11.8,33.0,0.0,8.5,Cloudy,5788.0,661.0,19325.86,3
2025-02-25,Metro City,3.3,52.1,1.1,31.3,Partly Cloudy,10004.9,1153.2,31256.82,4
2025-02-26,Green Valley,11.8,33.9,0.4,3.8,Partly Cloudy,5902.7,732.7,18817.26,3
2025-02-26,Harbor Town,7.5,37.8,0.0,21.0,Cloudy,6528.9,832.8,20933.45,3
2025-02-26,Metro City,-0.5,23.8,6.8,19.2,Rain,9434.6,1105.7,30520.7,4
2025-02-27,Green Valley,15.7,42.0,0.5,10.3,Sunny,4653.0,485.0,13474.57,3
2025-02-27,Harbor Town,7.1,31.3,1.5,9.5,Partly Cloudy,6390.0,652.1,19972.19,3
2025-02-27,Metro City,6.5,38.5,0.0,0.0,Partly Cloudy,7875.4,983.6,23932.2,4
2025-02-28,Green Valley,15.1,45.2,0.0,1.9,Cloudy,5123.3,616.2,16390.33,3
2025-02-28,Harbor Town,9.7,42.3,0.0,16.4,Cloudy,5717.6,634.2,17297.27,3
2025-02-28,Metro City,9.2,31.9,0.0,20.4,Partly Cloudy,10574.0,1212.6,33392.2,4
2025-03-01,Green Valley,12.6,41.3,2.4,1.5,Rain,6623.4,738.5,20975.23,3
2025-03-01,Harbor Town,9.5,43.9,0.0,13.3,Sunny,8639.7,978.9,27518.14,3
2025-03-01,Metro City,3.0,42.1,0.0,2.0,Partly Cloudy,10643.7,1197.2,32636.35,4
2025-03-02,Green Valley,13.6,36.4,0.0,20.3,Sunny,7199.4,798.3,21292.97,3
2025-03-02,Harbor Town,6.2,44.4,0.0,9.6,Sunny,6860.7,825.8,21244.28,3
2025-03-02,Metro City,10.2,37.8,0.0,23.6,Sunny,9927.6,1221.9,31415.47,4
2025-03-03,Green Valley,13.0,26.0,0.2,9.7,Partly Cloudy,3201.8,334.3,10304.23,3
2025-03-03,Harbor Town,5.9,43.2,0.1,19.1,Cloudy,5704.0,676.3,17889.15,3
2025-03-03,Metro City,4.3,35.0,2.2,25.5,Rain,8647.4,834.9,26889.65,4
2025-03-04,Green Valley,17.2,31.0,0.0,22.2,Partly Cloudy,3833.4,436.7,11750.25,3
2025-03-04,Harbor Town,11.2,35.6,0.7,17.5,Partly Cloudy,5448.4,625.2,17958.13,3
2025-03-04,Metro City,6.8,32.6,0.0,18.4,Sunny,8218.8,949.9,26574.32,4
2025-03-05,Green Valley,15.4,20.0,0.0,9.7,Cloudy,4877.4,508.6,14973.45,3
2025-03-05,Harbor Town,12.4,36.9,0.0,1.1,Sunny,6656.1,722.3,20951.03,3
2025-03-05,Metro City,6.7,38.0,0.0,13.2,Sunny,7898.3,1012.0,24014.4,4
2025-03-06,Green Valley,10.9,27.9,1.2,0.1,Partly Cloudy,4592.9,547.3,14349.84,3
2025-03-06,Harbor Town,11.8,40.2,0.0,13.5,Sunny,6282.5,830.0,19462.36,3
2025-03-06,Metro City,3.5,29.2,0.0,13.4,Sunny,6900.1,708.6,21675.87,4
2025-03-07,Green Valley,13.4,36.7,0.0,25.8,Sunny,5703.8,577.0,18993.79,3
2025-03-07,Harbor Town,12.7,36.1,0.2,13.1,Partly Cloudy,6652.1,790.2,21170.66,3
2025-03-07,Metro City,7.8,44.9,0.0,17.3,Cloudy,8274.5,993.7,25442.52,4
2025-03-08,Green Valley,15.2,40.0,0.0,3.9,Sunny,6737.4,855.8,19907.58,3
2025-03-08,Harbor Town,15.5,35.2,0.0,14.7,Sunny,8068.2,917.5,24876.45,3
2025-03-08,Metro City,2.7,42.5,0.0,15.3,Partly Cloudy,10727.8,1249.6,34392.11,4
2025-03-09,Green Valley,20.4,37.0,3.3,25.9,Rain,8687.9,939.5,28702.74,3
2025-03-09,Harbor Town,11.9,31.2,0.0,28.6,Partly Cloudy,5785.6,606.4,20365.36,3
2025-03-09,Metro City,7.4,24.2,0.0,27.6,Sunny,12739.3,1521.2,41266.26,4
2025-03-10,Green Valley,17.1,36.8,1.8,16.1,Sunny,4400.7,541.0,14157.02,3
2025-03-10,Harbor Town,10.6,35.2,2.0,25.4,Rain,3742.9,494.1,11515.2,3
2025-03-10,Metro City,9.5,29.3,0.0,11.2,Partly Cloudy,7502.7,835.9,22404.75,4
2025-03-11,Green Valley,20.4,36.1,0.9,13.3,Cloudy,5811.4,676.3,17510.51,3
2025-03-11,Harbor Town,9.8,28.6,0.0,22.3,Sunny,3751.4,502.7,12161.14,3
2025-03-11,Metro City,7.0,20.0,0.0,12.0,Sunny,8864.1,1015.5,26666.43,4
2025-03-12,Green Valley,12.5,47.2,0.0,21.4,Sunny,5122.9,602.7,16532.89,3
2025-03-12,Harbor Town,18.9,41.9,0.0,4.4,Partly Cloudy,4285.1,549.5,13600.14,3
2025-03-12,Metro City,8.2,36.9,0.0,10.1,Sunny,7764.8,859.5,24986.4,4
2025-03-13,Green Valley,14.1,59.3,1.8,14.1,Partly Cloudy,5031.2,512.3,15948.63,3
2025-03-13,Harbor Town,13.3,44.1,0.0,5.5,Sunny,5265.7,663.3,16991.67,3
2025-03-13,Metro City,10.7,20.0,0.0,9.7,Sunny,9265.4,1139.2,29998.66,4
2025-03-14,Green Valley,18.5,37.6,0.0,11.9,Cloudy,4736.3,528.2,14953.34,3
2025-03-14,Harbor Town,13.9,41.6,0.0,15.4,Cloudy,8373.8,960.4,26068.68,3
2025-03-14,Metro City,12.8,38.1,0.0,31.5,Cloudy,7898.4,943.2,21846.16,4
2025-03-15,Green Valley,15.3,48.0,0.0,29.8,Sunny,7248.4,792.2,22809.79,3
2025-03-15,Harbor Town,11.1,36.0,0.1,15.4,Cloudy,7019.8,881.0,21528.25,3
2025-03-15,Metro City,10.2,55.7,0.0,23.1,Partly Cloudy,10514.8,1075.2,32271.51,4
2025-03-16,Green Valley,19.4,20.0,0.0,19.6,Sunny,6373.3,728.3,19734.58,3
2025-03-16,Harbor Town,10.9,23.5,0.0,39.8,Sunny,7996.6,971.9,24210.95,3
2025-03-16,Metro City,7.2,36.7,0.0,26.2,Sunny,10991.1,1239.2,35701.19,4
2025-03-17,Green Valley,26.2,41.8,2.5,23.5,Rain,6050.5,783.9,19039.08,3
2025-03-17,Harbor Town,14.6,36.0,0.0,16.2,Sunny,5165.4,609.3,16850.98,3
2025-03-17,Metro City,12.4,32.1,0.0,17.2,Cloudy,6337.7,668.4,19843.08,4
2025-03-18,Green Valley,22.3,43.9,0.0,12.2,Cloudy,4622.7,570.0,14983.36,3
2025-03-18,Harbor Town,14.7,50.8,0.0,28.9,Sunny,5537.6,570.1,18176.03,3
2025-03-18,Metro City,12.8,42.1,0.0,14.8,Cloudy,9631.3,1052.2,29631.02,4
2025-03-19,Green Valley,19.3,32.2,1.8,14.9,Partly Cloudy,5281.7,679.1,16802.54,3
2025-03-19,Harbor Town,16.6,36.1,0.0,8.7,Cloudy,6878.8,809.9,22444.21,3
2025-03-19,Metro City,13.6,47.8,1.5,8.3,Sunny,5879.5,673.3,19847.25,4
2025-03-20,Green Valley,17.5,39.2,0.0,23.4,Cloudy,5883.5,705.9,18313.84,3
2025-03-20,Harbor Town,11.4,35.9,1.1,9.4,Partly Cloudy,6250.1,736.9,19395.72,3
2025-03-20,Metro City,15.6,30.2,0.0,28.7,Partly Cloudy,8413.1,844.6,26382.18,4
2025-03-21,Green Valley,12.9,33.5,0.0,1.5,Sunny,5190.3,619.3,15179.06,3
2025-03-21,Harbor Town,14.7,39.7,2.7,10.5,Rain,5534.2,597.0,18191.04,3
2025-03-21,Metro City,15.7,33.1,0.0,14.3,Sunny,9664.7,1003.6,30087.5,4
2025-03-22,Green Valley,18.9,31.6,0.0,26.2,Partly Cloudy,6576.9,691.5,20947.6,3
2025-03-22,Harbor Town,17.2,44.0,0.0,21.6,Partly Cloudy,6667.5,694.4,23238.56,3
2025-03-22,Metro City,12.1,20.0,0.0,8.8,Sunny,13366.1,1529.8,38892.22,4
2025-03-23,Green Valley,20.7,42.4,0.3,0.0,Sunny,6383.7,707.4,19459.68,3
2025-03-23,Harbor Town,17.0,24.1,0.0,25.0,Sunny,6685.4,832.2,20786.86,3
2025-03-23,Metro City,19.5,32.9,1.2,0.0,Sunny,10694.9,1140.9,34447.1,4
2025-03-24,Green Valley,20.4,38.9,0.0,28.3,Sunny,3846.6,402.3,11737.29,3
2025-03-24,Harbor Town,13.0,27.0,0.0,9.1,Sunny,3567.7,430.1,11397.42,3
2025-03-24,Metro City,13.8,27.7,0.4,21.3,Partly Cloudy,7424.4,882.8,22810.26,4
2025-03-25,Green Valley,18.8,43.2,0.0,23.9,Partly Cloudy,5116.9,622.6,15975.5,3
2025-03-25,Harbor Town,12.3,29.0,0.0,16.0,Sunny,5238.0,558.8,16583.86,3
2025-03-25,Metro City,12.6,38.5,3.7,12.5,Rain,11252.5,1195.9,35696.41,4
2025-03-26,Green Valley,21.5,44.6,0.0,19.1,Sunny,5172.0,556.7,15960.19,3
2025-03-26,Harbor Town,14.2,33.6,0.0,14.9,Partly Cloudy,7523.7,842.4,23145.55,3
2025-03-26,Metro City,11.5,45.7,0.0,3.7,Sunny,5913.1,651.5,19768.29,4
2025-03-27,Green Valley,24.8,20.0,0.0,28.5,Sunny,4285.6,485.3,14461.49,3
