date,store_id,store_name,city,unique_products_sold,total_ordered_kg,total_sold_kg,total_wasted_kg,revenue,waste_cost,temperature_c,had_event,day_of_week,month
2024-01-24,7,Valley Organics,Green Valley,79,2171.2,1893.0,195.7,6457.95,366.67,12.9,0,2,1
2024-01-24,8,Harbor Fresh,Harbor Town,70,3687.1,3161.0,396.8,9172.98,628.3,9.3,0,2,1
2024-01-24,9,Seaside Market,Harbor Town,62,2382.2,2036.7,288.4,6467.2,491.38,9.3,0,2,1
2024-01-24,10,Dock Street Grocery,Harbor Town,43,1353.0,1153.8,136.0,3222.6,194.99,9.3,0,2,1
2024-01-25,1,FreshMart Downtown,Metro City,46,2330.9,2054.5,204.1,6628.17,407.46,-2.3,0,3,1
2024-01-25,2,FreshMart Uptown,Metro City,33,1274.4,1099.7,136.3,3736.55,248.5,-2.3,0,3,1
2024-01-25,3,GreenGrocer Central,Metro City,76,2449.0,2102.1,208.5,6793.99,402.42,-2.3,0,3,1
2024-01-25,4,SuperSave East,Metro City,46,3321.7,2794.1,319.9,7991.57,497.13,-2.3,0,3,1
2024-01-25,5,FreshMart Valley,Green Valley,68,2847.9,2483.6,290.4,7948.78,510.34,13.2,0,3,1
2024-01-25,6,Nature's Best,Green Valley,35,1219.9,1080.4,85.6,3286.44,158.43,13.2,0,3,1
2024-01-25,7,Valley Organics,Green Valley,73,1972.3,1718.1,176.2,5601.34,292.2,13.2,0,3,1
2024-01-25,8,Harbor Fresh,Harbor Town,56,2746.5,2339.8,335.3,8089.83,600.65,10.3,0,3,1
2024-01-25,9,Seaside Market,Harbor Town,56,2128.5,1881.0,188.4,5841.95,354.34,10.3,0,3,1
2024-01-25,10,Dock Street Grocery,Harbor Town,45,1621.2,1429.2,162.8,4421.68,297.14,10.3,0,3,1
2024-01-26,1,FreshMart Downtown,Metro City,57,2952.0,2520.6,333.3,8701.28,662.51,-2.1,0,4,1
2024-01-26,2,FreshMart Uptown,Metro City,50,2474.6,2114.0,253.3,5653.04,361.22,-2.1,0,4,1
2024-01-26,3,GreenGrocer Central,Metro City,68,2743.5,2363.5,313.4,6888.49,535.21,-2.1,0,4,1
2024-01-26,4,SuperSave East,Metro City,44,2927.4,2576.4,279.8,7641.29,452.36,-2.1,0,4,1
2024-01-26,5,FreshMart Valley,Green Valley,75,3625.6,3180.5,346.1,10050.9,664.62,8.1,0,4,1
2024-01-26,6,Nature's Best,Green Valley,55,2218.8,1942.0,208.3,5510.48,371.39,8.1,0,4,1
2024-01-26,7,Valley Organics,Green Valley,69,2281.7,1948.7,261.4,5686.21,442.33,8.1,0,4,1
2024-01-26,8,Harbor Fresh,Harbor Town,59,2985.0,2592.5,271.3,9150.96,571.59,3.5,0,4,1
2024-01-26,9,Seaside Market,Harbor Town,75,3437.9,3030.4,312.6,9682.42,592.12,3.5,0,4,1
2024-01-26,10,Dock Street Grocery,Harbor Town,38,1396.1,1224.8,106.9,3795.78,205.56,3.5,0,4,1
2024-01-27,1,FreshMart Downtown,Metro City,53,3587.8,3122.7,333.0,9939.24,607.3,-1.0,0,5,1
2024-01-27,2,FreshMart Uptown,Metro City,34,2103.0,1782.4,290.4,5407.1,421.8,-1.0,0,5,1
2024-01-27,3,GreenGrocer Central,Metro City,44,2044.2,1763.9,217.8,5101.13,359.52,-1.0,0,5,1
2024-01-27,4,SuperSave East,Metro City,70,5302.8,4583.0,563.8,14835.41,1049.51,-1.0,0,5,1
2024-01-27,5,FreshMart Valley,Green Valley,59,3183.8,2730.1,304.3,8264.97,431.21,9.5,0,5,1
2024-01-27,6,Nature's Best,Green Valley,30,1311.8,1086.7,167.8,3577.65,251.88,9.5,0,5,1
2024-01-27,7,Valley Organics,Green Valley,76,2632.3,2310.6,247.5,7289.23,421.78,9.5,0,5,1
2024-01-27,8,Harbor Fresh,Harbor Town,35,1971.0,1691.9,182.4,4884.38,319.82,5.1,0,5,1
2024-01-27,9,Seaside Market,Harbor Town,32,1678.3,1396.3,211.0,4422.59,378.22,5.1,0,5,1
2024-01-27,10,Dock Street Grocery,Harbor Town,35,1602.1,1448.9,108.2,4668.33,208.23,5.1,0,5,1
2024-01-28,1,FreshMart Downtown,Metro City,73,4343.5,3802.8,397.6,12253.32,753.25,4.5,0,6,1
2024-01-28,2,FreshMart Uptown,Metro City,33,1490.7,1269.7,162.9,3615.25,214.53,4.5,0,6,1
2024-01-28,3,GreenGrocer Central,Metro City,58,2733.4,2351.4,295.4,7092.31,482.5,4.5,0,6,1
2024-01-28,4,SuperSave East,Metro City,42,2834.9,2492.5,203.1,8198.47,423.99,4.5,0,6,1
2024-01-28,5,FreshMart Valley,Green Valley,68,3727.2,3192.2,391.4,10330.17,681.86,16.6,0,6,1
2024-01-28,6,Nature's Best,Green Valley,76,3599.0,3157.2,350.5,9630.91,628.16,16.6,0,6,1
2024-01-28,7,Valley Organics,Green Valley,66,2309.2,1993.6,247.8,5983.37,455.16,16.6,0,6,1
2024-01-28,8,Harbor Fresh,Harbor Town,51,3175.4,2816.5,276.1,8756.56,432.67,11.5,0,6,1
2024-01-28,9,Seaside Market,Harbor Town,76,4276.4,3774.0,373.0,10267.29,624.72,11.5,0,6,1
2024-01-28,10,Dock Street Grocery,Harbor Town,52,2318.7,1977.9,237.3,5537.48,405.24,11.5,0,6,1
2024-01-29,1,FreshMart Downtown,Metro City,65,2922.3,2507.0,300.7,7458.38,513.1,0.3,0,0,1
2024-01-29,2,FreshMart Uptown,Metro City,56,2011.5,1689.3,251.5,5282.27,393.05,0.3,0,0,1
2024-01-29,3,GreenGrocer Central,Metro City,43,1566.2,1376.3,145.2,4011.91,242.45,0.3,0,0,1
2024-01-29,4,SuperSave East,Metro City,52,3183.5,2785.2,331.3,6914.08,446.96,0.3,0,0,1
2024-01-29,5,FreshMart Valley,Green Valley,55,1833.1,1590.9,175.6,5312.69,300.98,13.6,0,0,1
2024-01-29,6,Nature's Best,Green Valley,52,1601.5,1435.6,135.2,4425.64,227.49,13.6,0,0,1
2024-01-29,7,Valley Organics,Green Valley,55,1270.5,1104.9,131.4,3633.97,227.61,13.6,0,0,1
2024-01-29,8,Harbor Fresh,Harbor Town,62,2653.0,2257.7,309.3,7011.68,456.69,6.7,0,0,1
2024-01-29,9,Seaside Market,Harbor Town,43,1336.9,1158.7,133.2,4258.05,276.53,6.7,0,0,1
2024-01-29,10,Dock Street Grocery,Harbor Town,56,1698.6,1477.9,197.8,4691.23,360.43,6.7,0,0,1
2024-01-30,1,FreshMart Downtown,Metro City,36,2159.4,1873.7,219.1,6281.47,324.33,4.6,0,1,1
2024-01-30,2,FreshMart Uptown,Metro City,68,2343.2,2047.3,191.3,6847.86,377.7,4.6,0,1,1
2024-01-30,3,GreenGrocer Central,Metro City,47,1702.7,1453.7,196.0,4254.45,323.82,4.6,0,1,1
2024-01-30,4,SuperSave East,Metro City,51,2809.8,2458.0,191.4,7655.98,339.41,4.6,0,1,1
2024-01-30,5,FreshMart Valley,Green Valley,46,2007.0,1762.7,198.1,5187.53,326.58,10.6,0,1,1
2024-01-30,6,Nature's Best,Green Valley,70,2441.7,2120.4,230.6,6939.46,385.44,10.6,0,1,1
2024-01-30,7,Valley Organics,Green Valley,68,1906.3,1667.1,165.8,4909.8,268.22,10.6,0,1,1
2024-01-30,8,Harbor Fresh,Harbor Town,64,2948.5,2622.1,233.5,8035.47,456.04,9.3,0,1,1
2024-01-30,9,Seaside Market,Harbor Town,43,1710.2,1477.1,182.9,5012.22,363.65,9.3,0,1,1
2024-01-30,10,Dock Street Grocery,Harbor Town,68,2159.2,1869.8,205.5,5904.9,393.1,9.3,0,1,1
2024-01-31,1,FreshMart Downtown,Metro City,45,1976.8,1747.5,189.6,5688.13,367.87,1.9,0,2,1
2024-01-31,2,FreshMart Uptown,Metro City,52,2063.6,1800.8,157.3,5050.67,281.21,1.9,0,2,1
2024-01-31,3,GreenGrocer Central,Metro City,77,2608.5,2274.5,247.7,7338.68,405.81,1.9,0,2,1
2024-01-31,4,SuperSave East,Metro City,57,3359.4,2967.4,301.9,8826.72,498.31,1.9,0,2,1
2024-01-31,5,FreshMart Valley,Green Valley,74,3185.2,2741.4,349.6,8944.63,604.34,11.4,0,2,1
2024-01-31,6,Nature's Best,Green Valley,80,2508.2,2222.0,204.7,7023.53,364.33,11.4,0,2,1
2024-01-31,7,Valley Organics,Green Valley,71,1901.3,1674.0,168.1,5488.32,275.18,11.4,0,2,1
2024-01-31,8,Harbor Fresh,Harbor Town,45,1930.9,1652.8,180.8,5164.43,309.78,7.7,0,2,1
2024-01-31,9,Seaside Market,Harbor Town,78,2942.7,2502.9,329.9,7829.54,512.89,7.7,0,2,1
2024-01-31,10,Dock Street Grocery,Harbor Town,66,2152.5,1864.9,234.7,6149.62,398.38,7.7,0,2,1
2024-02-01,1,FreshMart Downtown,Metro City,54,2858.1,2505.3,291.4,8015.57,464.09,1.6,1,3,2
2024-02-01,2,FreshMart Uptown,Metro City,59,2817.0,2432.4,277.8,6905.46,437.7,1.6,1,3,2
2024-02-01,3,GreenGrocer Central,Metro City,48,1789.2,1576.3,177.6,5467.87,377.74,1.6,1,3,2
2024-02-01,4,SuperSave East,Metro City,60,3626.8,3126.9,374.5,8912.57,533.78,1.6,1,3,2
2024-02-01,5,FreshMart Valley,Green Valley,41,1436.2,1246.6,124.2,3881.81,247.85,11.5,0,3,2
2024-02-01,6,Nature's Best,Green Valley,77,2864.5,2508.9,293.9,7655.32,490.85,11.5,0,3,2
2024-02-01,7,Valley Organics,Green Valley,49,1424.0,1238.0,136.7,3793.59,245.21,11.5,0,3,2
2024-02-01,8,Harbor Fresh,Harbor Town,38,1706.6,1484.5,155.0,4518.5,240.73,12.6,0,3,2
2024-02-01,9,Seaside Market,Harbor Town,72,2729.0,2407.1,229.5,7427.53,447.58,12.6,0,3,2
2024-02-01,10,Dock Street Grocery,Harbor Town,63,2015.3,1720.5,243.7,5238.57,417.36,12.6,0,3,2
2024-02-02,1,FreshMart Downtown,Metro City,51,3288.4,2797.5,360.2,8380.96,631.49,-5.1,0,4,2
2024-02-02,2,FreshMart Uptown,Metro City,34,1639.0,1385.6,180.6,4162.15,338.52,-5.1,0,4,2
2024-02-02,3,GreenGrocer Central,Metro City,32,1402.0,1226.7,158.9,3645.58,227.14,-5.1,0,4,2
2024-02-02,4,SuperSave East,Metro City,49,3484.6,2977.5,377.6,9230.52,674.91,-5.1,0,4,2
2024-02-02,5,FreshMart Valley,Green Valley,37,1580.3,1388.0,138.0,4575.39,283.87,12.6,0,4,2
2024-02-02,6,Nature's Best,Green Valley,33,1186.2,1046.6,64.0,3177.86,104.89,12.6,0,4,2
2024-02-02,7,Valley Organics,Green Valley,76,2426.0,2081.4,255.7,6603.46,465.07,12.6,0,4,2
2024-02-02,8,Harbor Fresh,Harbor Town,58,3054.6,2637.9,305.5,7722.97,474.37,11.0,0,4,2
2024-02-02,9,Seaside Market,Harbor Town,34,1337.1,1138.6,159.4,3473.68,275.26,11.0,0,4,2
2024-02-02,10,Dock Street Grocery,Harbor Town,41,1428.3,1213.9,164.3,3887.79,288.16,11.0,0,4,2
2024-02-03,1,FreshMart Downtown,Metro City,73,4924.9,4291.0,479.3,12112.61,713.86,4.3,0,5,2
2024-02-03,2,FreshMart Uptown,Metro City,55,3085.0,2765.8,236.0,8136.56,441.1,4.3,0,5,2
2024-02-03,3,GreenGrocer Central,Metro City,47,1920.3,1673.6,191.7,5550.77,357.83,4.3,0,5,2
2024-02-03,4,SuperSave East,Metro City,35,3446.5,3016.3,342.8,7552.23,441.81,4.3,0,5,2
2024-02-03,5,FreshMart Valley,Green Valley,53,2738.8,2336.6,318.3,7090.71,514.12,12.2,0,5,2
2024-02-03,6,Nature's Best,Green Valley,60,2941.5,2500.1,337.9,8007.22,591.27,12.2,0,5,2
2024-02-03,7,Valley Organics,Green Valley,72,2444.1,2100.4,261.7,6942.67,501.49,12.2,0,5,2
2024-02-03,8,Harbor Fresh,Harbor Town,59,3594.3,3139.6,363.7,10281.05,677.28,13.3,0,5,2
2024-02-03,9,Seaside Market,Harbor Town,60,2856.5,2436.7,315.4,7900.33,544.02,13.3,0,5,2
2024-02-03,10,Dock Street Grocery,Harbor Town,58,2327.4,2026.4,245.0,6361.69,450.74,13.3,0,5,2
2024-02-04,1,FreshMart Downtown,Metro City,37,2436.3,2126.3,242.5,7019.72,463.75,1.4,0,6,2
2024-02-04,2,FreshMart Uptown,Metro City,55,2703.1,2322.5,249.7,6670.85,414.8,1.4,0,6,2
2024-02-04,3,GreenGrocer Central,Metro City,48,2089.7,1853.4,179.6,6117.37,316.08,1.4,0,6,2
2024-02-04,4,SuperSave East,Metro City,72,5623.2,4791.3,596.0,13507.48,931.72,1.4,0,6,2
2024-02-04,5,FreshMart Valley,Green Valley,47,2440.3,2162.8,211.1,7167.93,434.72,13.5,0,6,2
2024-02-04,6,Nature's Best,Green Valley,30,1470.7,1241.4,187.7,3840.18,321.29,13.5,0,6,2
2024-02-04,7,Valley Organics,Green Valley,79,2952.0,2573.8,279.8,7669.9,424.07,13.5,0,6,2
2024-02-04,8,Harbor Fresh,Harbor Town,64,3657.7,3212.2,335.9,8895.22,521.31,7.5,0,6,2
2024-02-04,9,Seaside Market,Harbor Town,47,2637.5,2270.4,296.5,7141.32,488.13,7.5,0,6,2
2024-02-04,10,Dock Street Grocery,Harbor Town,37,1661.9,1397.5,220.5,4111.03,327.43,7.5,0,6,2
2024-02-05,1,FreshMart Downtown,Metro City,63,2425.7,2112.5,216.2,7263.36,404.78,-0.8,0,0,2
2024-02-05,2,FreshMart Uptown,Metro City,30,896.7,786.2,71.2,2581.35,135.91,-0.8,0,0,2
2024-02-05,3,GreenGrocer Central,Metro City,67,1922.2,1692.7,176.8,4930.3,299.52,-0.8,0,0,2
2024-02-05,4,SuperSave East,Metro City,68,3709.3,3140.3,438.4,9486.57,686.45,-0.8,0,0,2
2024-02-05,5,FreshMart Valley,Green Valley,44,1615.0,1447.9,117.1,3997.77,179.02,9.6,0,0,2
2024-02-05,6,Nature's Best,Green Valley,72,2185.1,1919.3,182.1,5992.98,313.85,9.6,0,0,2
2024-02-05,7,Valley Organics,Green Valley,31,614.7,535.8,57.3,1680.84,106.27,9.6,0,0,2
2024-02-05,8,Harbor Fresh,Harbor Town,32,1233.1,1049.7,134.2,3316.95,263.51,10.1,0,0,2
2024-02-05,9,Seaside Market,Harbor Town,40,1172.3,1028.9,93.2,2948.27,138.69,10.1,0,0,2
2024-02-05,10,Dock Street Grocery,Harbor Town,68,1957.5,1692.0,222.5,5256.17,384.79,10.1,0,0,2
2024-02-06,1,FreshMart Downtown,Metro City,54,2813.6,2399.5,347.2,7685.39,564.02,1.9,0,1,2
2024-02-06,2,FreshMart Uptown,Metro City,46,1900.5,1687.0,119.2,4881.53,226.8,1.9,0,1,2
2024-02-06,3,GreenGrocer Central,Metro City,40,1220.7,1081.5,93.5,3305.82,189.39,1.9,0,1,2
2024-02-06,4,SuperSave East,Metro City,43,2697.4,2348.8,244.2,6950.08,406.78,1.9,0,1,2
2024-02-06,5,FreshMart Valley,Green Valley,39,1644.3,1377.9,175.2,4135.4,287.85,14.3,0,1,2
2024-02-06,6,Nature's Best,Green Valley,77,2699.3,2346.9,234.6,7351.38,402.68,14.3,0,1,2
2024-02-06,7,Valley Organics,Green Valley,38,959.5,814.4,119.1,2945.47,265.68,14.3,0,1,2
2024-02-06,8,Harbor Fresh,Harbor Town,69,3534.9,3034.0,385.2,8708.97,604.92,7.9,0,1,2
2024-02-06,9,Seaside Market,Harbor Town,78,2920.3,2554.1,253.8,8030.43,460.04,7.9,0,1,2
2024-02-06,10,Dock Street Grocery,Harbor Town,69,2164.3,1885.3,223.8,5774.18,366.26,7.9,0,1,2
2024-02-07,1,FreshMart Downtown,Metro City,74,3498.3,3118.3,252.6,9791.82,466.09,1.9,0,2,2
2024-02-07,2,FreshMart Uptown,Metro City,49,2171.9,1875.0,228.3,5925.66,372.3,1.9,0,2,2
2024-02-07,3,GreenGrocer Central,Metro City,56,1930.7,1709.1,164.0,5411.4,309.57,1.9,0,2,2
2024-02-07,4,SuperSave East,Metro City,66,3854.1,3264.8,387.9,9410.88,601.3,1.9,0,2,2
2024-02-07,5,FreshMart Valley,Green Valley,57,2331.3,2007.6,233.1,6315.07,400.61,16.0,0,2,2
2024-02-07,6,Nature's Best,Green Valley,74,2528.7,2182.7,268.8,7067.26,486.89,16.0,0,2,2
2024-02-07,7,Valley Organics,Green Valley,62,1890.0,1645.2,192.9,4851.38,320.82,16.0,0,2,2
2024-02-07,8,Harbor Fresh,Harbor Town,36,1716.9,1490.8,194.2,4527.27,317.34,8.8,0,2,2
2024-02-07,9,Seaside Market,Harbor Town,77,3189.1,2745.5,372.8,8319.67,594.16,8.8,0,2,2
2024-02-07,10,Dock Street Grocery,Harbor Town,41,1321.1,1160.4,130.2,3317.7,205.73,8.8,0,2,2
2024-02-08,1,FreshMart Downtown,Metro City,59,2944.6,2516.5,332.4,7465.95,562.0,0.5,0,3,2
2024-02-08,2,FreshMart Uptown,Metro City,78,3211.9,2777.7,336.6,7793.85,563.66,0.5,0,3,2
2024-02-08,3,GreenGrocer Central,Metro City,37,1494.1,1254.2,166.0,3754.63,287.34,0.5,0,3,2
2024-02-08,4,SuperSave East,Metro City,40,2219.3,1947.8,210.5,6137.89,426.91,0.5,0,3,2
2024-02-08,5,FreshMart Valley,Green Valley,35,1589.3,1397.8,117.7,4220.35,210.88,11.7,0,3,2
2024-02-08,6,Nature's Best,Green Valley,46,1601.3,1400.9,147.1,4235.85,254.35,11.7,0,3,2
2024-02-08,7,Valley Organics,Green Valley,39,1077.4,923.8,122.6,2506.7,184.35,11.7,0,3,2
2024-02-08,8,Harbor Fresh,Harbor Town,45,2248.8,1941.1,209.9,6164.43,339.15,7.8,0,3,2
2024-02-08,9,Seaside Market,Harbor Town,68,2824.3,2464.5,265.2,6936.76,414.92,7.8,0,3,2
2024-02-08,10,Dock Street Grocery,Harbor Town,40,1382.9,1191.7,157.0,3891.4,317.36,7.8,0,3,2
2024-02-09,1,FreshMart Downtown,Metro City,54,3083.0,2701.9,286.8,7970.29,444.16,1.4,0,4,2
2024-02-09,2,FreshMart Uptown,Metro City,71,3153.4,2716.5,298.0,8230.56,505.36,1.4,0,4,2
2024-02-09,3,GreenGrocer Central,Metro City,51,1949.3,1704.5,200.5,5400.96,318.87,1.4,0,4,2
2024-02-09,4,SuperSave East,Metro City,45,3031.4,2605.2,316.6,8295.68,579.49,1.4,0,4,2
2024-02-09,5,FreshMart Valley,Green Valley,49,2263.9,1935.6,243.2,6266.64,404.84,10.5,0,4,2
2024-02-09,6,Nature's Best,Green Valley,49,1808.3,1587.7,145.0,4464.51,223.09,10.5,0,4,2
2024-02-09,7,Valley Organics,Green Valley,48,1559.5,1393.5,123.1,4172.56,207.77,10.5,0,4,2
2024-02-09,8,Harbor Fresh,Harbor Town,34,1909.4,1666.6,187.0,5291.0,324.94,10.8,0,4,2
2024-02-09,9,Seaside Market,Harbor Town,72,3126.4,2827.2,212.9,8769.86,404.43,10.8,0,4,2
2024-02-09,10,Dock Street Grocery,Harbor Town,54,1812.6,1595.2,171.5,5368.31,294.15,10.8,0,4,2
2024-02-10,1,FreshMart Downtown,Metro City,78,5165.4,4478.9,491.5,15631.94,999.74,3.3,0,5,2
2024-02-10,2,FreshMart Uptown,Metro City,45,2318.9,1990.2,227.2,5839.27,388.92,3.3,0,5,2
2024-02-10,3,GreenGrocer Central,Metro City,48,2121.6,1838.0,216.6,6092.79,386.68,3.3,0,5,2
2024-02-10,4,SuperSave East,Metro City,35,2588.8,2341.0,162.3,7629.66,307.2,3.3,0,5,2
2024-02-10,5,FreshMart Valley,Green Valley,34,1863.1,1627.5,164.1,4908.31,254.21,11.9,0,5,2
2024-02-10,6,Nature's Best,Green Valley,78,3487.9,3000.9,404.0,9800.78,717.67,11.9,0,5,2
2024-02-10,7,Valley Organics,Green Valley,37,1484.8,1268.8,155.6,3549.42,256.03,11.9,0,5,2
2024-02-10,8,Harbor Fresh,Harbor Town,61,3508.3,3012.0,366.1,9061.68,661.18,11.4,0,5,2
2024-02-10,9,Seaside Market,Harbor Town,48,2535.5,2256.1,214.2,7099.57,367.45,11.4,0,5,2
2024-02-10,10,Dock Street Grocery,Harbor Town,34,1568.9,1374.8,111.3,4408.12,187.45,11.4,0,5,2
2024-02-11,1,FreshMart Downtown,Metro City,67,4634.5,4097.4,390.9,12427.1,665.65,6.7,1,6,2
2024-02-11,2,FreshMart Uptown,Metro City,49,2549.4,2229.4,208.6,6782.98,335.45,6.7,1,6,2
2024-02-11,3,GreenGrocer Central,Metro City,50,2525.0,2077.5,283.0,6918.76,542.74,6.7,1,6,2
2024-02-11,4,SuperSave East,Metro City,61,5140.5,4486.7,522.8,14299.04,917.73,6.7,1,6,2
2024-02-11,5,FreshMart Valley,Green Valley,42,2403.1,2092.6,232.4,7879.35,494.5,17.7,1,6,2
2024-02-11,6,Nature's Best,Green Valley,55,2607.8,2235.8,241.3,7949.35,442.66,17.7,1,6,2
2024-02-11,7,Valley Organics,Green Valley,34,1331.3,1123.2,164.4,3811.98,259.56,17.7,1,6,2
2024-02-11,8,Harbor Fresh,Harbor Town,42,3360.3,2973.9,278.5,9005.38,451.94,8.0,1,6,2
2024-02-11,9,Seaside Market,Harbor Town,54,3072.9,2669.7,272.1,9078.03,495.71,8.0,1,6,2
2024-02-11,10,Dock Street Grocery,Harbor Town,47,2088.3,1784.1,187.1,6375.33,334.26,8.0,1,6,2
2024-02-12,1,FreshMart Downtown,Metro City,50,1969.1,1711.8,172.1,5789.93,352.5,1.7,0,0,2
2024-02-12,2,FreshMart Uptown,Metro City,64,2204.0,1901.2,223.3,5823.71,417.87,1.7,0,0,2
2024-02-12,3,GreenGrocer Central,Metro City,41,1245.7,1079.1,127.3,3266.03,203.72,1.7,0,0,2
2024-02-12,4,SuperSave East,Metro City,45,2086.7,1797.6,195.6,6051.14,374.75,1.7,0,0,2
2024-02-12,5,FreshMart Valley,Green Valley,37,1235.5,1073.3,92.4,3167.28,140.34,16.3,0,0,2
2024-02-12,6,Nature's Best,Green Valley,57,1581.5,1422.7,90.4,4345.68,171.57,16.3,0,0,2
2024-02-12,7,Valley Organics,Green Valley,48,1120.7,988.6,98.4,3389.35,171.89,16.3,0,0,2
2024-02-12,8,Harbor Fresh,Harbor Town,48,2074.6,1801.7,213.8,5515.5,349.49,10.9,0,0,2
2024-02-12,9,Seaside Market,Harbor Town,32,1219.0,1038.9,148.1,2884.67,221.23,10.9,0,0,2
2024-02-12,10,Dock Street Grocery,Harbor Town,44,1275.6,1110.1,112.1,2985.42,165.51,10.9,0,0,2
2024-02-13,1,FreshMart Downtown,Metro City,53,2716.8,2320.4,314.7,8226.29,548.88,0.6,0,1,2
2024-02-13,2,FreshMart Uptown,Metro City,37,1667.5,1442.8,159.9,4408.24,311.03,0.6,0,1,2
2024-02-13,3,GreenGrocer Central,Metro City,30,1012.6,882.7,104.6,2759.72,172.54,0.6,0,1,2
2024-02-13,4,SuperSave East,Metro City,41,2508.4,2156.9,299.4,6711.31,455.26,0.6,0,1,2
2024-02-13,5,FreshMart Valley,Green Valley,41,1786.9,1506.3,246.2,5224.64,432.79,13.2,0,1,2
2024-02-13,6,Nature's Best,Green Valley,41,1508.8,1313.5,150.0,3838.89,225.12,13.2,0,1,2
2024-02-13,7,Valley Organics,Green Valley,78,2303.3,1965.4,259.3,5988.48,509.53,13.2,0,1,2
2024-02-13,8,Harbor Fresh,Harbor Town,59,2734.7,2387.8,277.2,7839.78,518.49,15.3,0,1,2
2024-02-13,9,Seaside Market,Harbor Town,46,1549.6,1310.8,187.2,4697.91,375.13,15.3,0,1,2
2024-02-13,10,Dock Street Grocery,Harbor Town,61,2058.9,1798.4,228.6,5566.49,345.59,15.3,0,1,2
2024-02-14,1,FreshMart Downtown,Metro City,36,2067.0,1780.0,216.0,5199.34,339.21,-3.4,1,2,2
2024-02-14,2,FreshMart Uptown,Metro City,45,1810.6,1599.1,142.3,4736.92,205.42,-3.4,1,2,2
2024-02-14,3,GreenGrocer Central,Metro City,51,1863.3,1610.1,179.0,4999.43,270.37,-3.4,1,2,2
2024-02-14,4,SuperSave East,Metro City,77,4739.3,4156.1,376.8,11802.68,583.41,-3.4,1,2,2
2024-02-14,5,FreshMart Valley,Green Valley,35,1619.4,1408.2,150.2,4531.63,278.32,17.1,1,2,2
2024-02-14,6,Nature's Best,Green Valley,66,2669.2,2321.6,274.4,7373.88,429.87,17.1,1,2,2
2024-02-14,7,Valley Organics,Green Valley,47,1595.6,1386.8,144.8,3556.25,212.47,17.1,1,2,2
2024-02-14,8,Harbor Fresh,Harbor Town,57,2565.6,2217.9,244.0,7301.55,435.69,5.6,1,2,2
2024-02-14,9,Seaside Market,Harbor Town,36,1522.0,1312.5,161.3,4125.97,311.72,5.6,1,2,2
2024-02-14,10,Dock Street Grocery,Harbor Town,34,1263.1,1110.6,98.0,3677.91,202.19,5.6,1,2,2
2024-02-15,1,FreshMart Downtown,Metro City,67,3527.9,3036.9,376.5,8638.11,616.05,2.8,1,3,2
2024-02-15,2,FreshMart Uptown,Metro City,50,1749.3,1548.5,152.6,5458.72,296.29,2.8,1,3,2
2024-02-15,3,GreenGrocer Central,Metro City,52,1829.0,1602.0,157.9,4304.95,214.96,2.8,1,3,2
2024-02-15,4,SuperSave East,Metro City,30,1873.3,1646.5,196.2,5150.91,320.62,2.8,1,3,2
2024-02-15,5,FreshMart Valley,Green Valley,71,3279.3,2884.0,286.5,8792.77,524.67,15.8,0,3,2
2024-02-15,6,Nature's Best,Green Valley,46,1472.2,1267.0,166.3,4179.42,297.14,15.8,0,3,2
2024-02-15,7,Valley Organics,Green Valley,34,959.0,827.4,98.3,2476.82,157.09,15.8,0,3,2
2024-02-15,8,Harbor Fresh,Harbor Town,42,1827.1,1591.3,148.1,5250.49,285.33,8.0,0,3,2
2024-02-15,9,Seaside Market,Harbor Town,65,2313.6,2000.9,233.9,6737.85,430.74,8.0,0,3,2
2024-02-15,10,Dock Street Grocery,Harbor Town,60,1859.3,1604.0,177.3,5125.08,275.35,8.0,0,3,2
2024-02-16,1,FreshMart Downtown,Metro City,59,3296.9,2858.8,312.4,8504.86,483.29,2.5,0,4,2
2024-02-16,2,FreshMart Uptown,Metro City,45,1900.1,1658.1,167.6,5150.09,312.18,2.5,0,4,2
2024-02-16,3,GreenGrocer Central,Metro City,55,2233.3,1917.9,253.7,5694.04,376.04,2.5,0,4,2
2024-02-16,4,SuperSave East,Metro City,54,3893.5,3352.6,431.7,9343.64,629.25,2.5,0,4,2
2024-02-16,5,FreshMart Valley,Green Valley,76,3562.3,3133.4,296.9,9374.32,509.46,14.6,0,4,2
2024-02-16,6,Nature's Best,Green Valley,34,1517.2,1344.9,141.7,3523.93,227.78,14.6,0,4,2
2024-02-16,7,Valley Organics,Green Valley,60,1644.9,1431.0,133.8,4611.54,243.07,14.6,0,4,2
2024-02-16,8,Harbor Fresh,Harbor Town,77,3786.9,3295.8,350.0,9894.39,546.26,8.8,0,4,2
2024-02-16,9,Seaside Market,Harbor Town,65,2781.7,2436.7,254.8,7690.95,492.67,8.8,0,4,2
2024-02-16,10,Dock Street Grocery,Harbor Town,56,1994.9,1717.5,207.5,4898.08,355.17,8.8,0,4,2
2024-02-17,1,FreshMart Downtown,Metro City,67,4254.1,3669.3,408.5,11274.61,768.35,-0.6,0,5,2
2024-02-17,2,FreshMart Uptown,Metro City,39,1950.9,1699.1,156.5,5752.55,342.48,-0.6,0,5,2
2024-02-17,3,GreenGrocer Central,Metro City,66,2995.8,2617.6,312.9,8012.28,480.56,-0.6,0,5,2
